rownames,project_id,date,type
2979,783,2017-07-24 ,1
2980,783,2018-12-31 ,8
2981,784,2017-08-01 ,1
2982,784,2017-08-01 ,2
2983,784,2017-08-01 ,4
2984,784,2018-12-31 ,8
2985,784,2017-08-01 ,16
2986,784,2017-08-01 ,64
2987,784,2017-08-01 ,128
2988,784,2018-11-06 ,2048
2989,785,2017-06-01 ,1
2990,785,2017-06-01 ,2
2991,785,2017-12-31 ,8
2992,785,2017-06-01 ,16
2993,786,2018-05-01 ,1
2994,786,2018-12-31 ,8
2995,787,2017-08-01 ,1
2996,787,2017-09-30 ,8
2997,788,2017-08-01 ,1
2998,788,2017-08-01 ,2
2999,788,2018-03-31 ,8
3000,788,2017-09-01 ,16
3001,788,2017-12-31 ,32
3002,788,2017-09-20 ,128
3003,788,2018-01-30 ,512
3004,789,2017-09-13 ,1
3005,789,2017-09-13 ,2
3006,789,2017-09-13 ,4
3007,789,2018-12-31 ,8
3008,789,2017-09-20 ,16
3009,789,2017-10-15 ,64
3010,789,2017-09-21 ,256
3011,789,2017-12-09 ,512
3012,790,2017-09-01 ,1
3013,790,2017-09-01 ,4
3014,790,2020-09-01 ,8
3015,790,2017-12-02 ,16
3016,790,2017-12-21 ,32
3017,791,2017-08-01 ,1
3018,791,2018-12-31 ,8
3019,791,2018-10-19 ,2048
3020,792,2017-08-01 ,1
3021,792,2018-02-01 ,8
3022,792,2018-11-02 ,2048
3023,794,2017-09-01 ,1
3024,794,2019-12-01 ,8
3025,794,2017-11-20 ,16
3026,794,2019-05-24 ,2048
3027,795,2017-10-09 ,1
3028,795,,2
3029,795,2018-03-31 ,8
3030,795,,16
3031,795,,32
3032,795,,64
3033,795,,512
3034,795,2018-10-30 ,2048
3035,796,2017-10-17 ,1
3036,796,2018-12-31 ,8
3037,797,2017-10-16 ,1
3038,797,2021-12-01 ,8
3039,797,2017-12-05 ,128
3040,798,2017-10-24 ,1
3041,798,,2
3042,798,2017-11-24 ,8
3043,798,,16
3044,798,,32
3045,798,,64
3046,798,,2048
3047,799,2017-10-25 ,1
3048,799,2018-01-31 ,8
3049,800,2017-10-01 ,1
3050,800,2017-12-31 ,8
3051,801,2018-01-01 ,1
3052,801,2018-12-31 ,8
3053,802,2018-01-01 ,1
3054,802,,2
3055,802,2018-12-31 ,8
3056,802,,16
3057,802,,32
3058,802,,64
3059,802,,2048
3060,803,2018-01-01 ,1
3061,803,2018-12-31 ,8
3062,804,2018-01-01 ,1
3063,804,2018-12-31 ,8
3064,805,2018-01-01 ,1
3065,805,2018-12-31 ,8
3066,806,2018-01-01 ,1
3067,806,2018-12-31 ,8
3068,807,2017-10-01 ,1
3069,807,2019-12-31 ,8
3070,807,2020-04-27 ,2048
3071,808,2017-11-01 ,1
3072,808,2018-05-31 ,8
3073,809,2017-10-01 ,1
3074,809,2018-10-31 ,8
3075,809,2019-01-07 ,2048
3076,810,2018-01-01 ,1
3077,810,2018-12-31 ,8
3078,811,2018-01-01 ,1
3079,811,2018-12-31 ,8
3080,812,2018-01-01 ,1
3081,812,2018-12-31 ,8
3082,813,2018-01-01 ,1
3083,813,2018-12-31 ,8
3084,814,2017-10-01 ,1
3085,814,2017-10-01 ,2
3086,814,2017-10-01 ,4
3087,814,2017-12-31 ,8
3088,814,,16
3089,814,,32
3090,814,2017-10-01 ,64
3091,814,2017-12-01 ,128
3092,814,,512
3093,814,2017-12-01 ,2048
3094,815,2017-09-01 ,1
3095,815,2017-11-01 ,8
3096,816,2017-09-01 ,1
3097,816,2017-12-31 ,8
3098,817,2018-01-01 ,1
3099,817,2018-01-01 ,2
3100,817,2015-01-04 ,4
3101,817,2021-12-01 ,8
3102,817,2016-02-26 ,128
3103,818,2018-01-01 ,1
3104,818,2018-01-01 ,2
3105,818,2016-04-01 ,4
3106,818,2021-12-01 ,8
3107,819,2017-11-06 ,1
3108,819,2018-01-01 ,2
3109,819,2018-01-01 ,4
3110,819,2021-12-01 ,8
3111,819,2018-10-01 ,16
3112,819,,32
3113,819,2018-03-01 ,64
3114,819,2018-06-01 ,128
3115,819,,2048
3116,820,2018-01-01 ,1
3117,820,,2
3118,820,2018-12-31 ,8
3119,820,,16
3120,820,,32
3121,820,,64
3122,820,2018-01-01 ,128
3123,820,,512
3124,820,2018-01-01 ,2048
3125,821,2018-01-01 ,1
3126,821,,2
3127,821,2021-12-01 ,8
3128,821,,16
3129,821,,32
3130,821,,64
3131,821,,2048
3132,822,2018-01-01 ,1
3133,822,2023-12-01 ,8
3134,823,2018-01-01 ,1
3135,823,2019-12-31 ,8
3136,824,2018-01-01 ,1
3137,824,2018-12-31 ,8
3138,824,2018-11-02 ,2048
3139,825,2018-01-01 ,1
3140,825,2018-01-01 ,2
3141,825,2020-12-01 ,8
3142,825,2018-01-01 ,16
3143,825,,32
3144,825,2018-01-01 ,64
3145,825,2021-02-02 ,2048
3146,826,2018-01-01 ,1
3147,826,2019-12-31 ,8
3148,826,2019-12-24 ,2048
3149,827,2019-04-01 ,1
3150,827,2021-12-01 ,8
3151,827,2021-05-11 ,2048
3152,828,2017-11-01 ,1
3153,828,2018-01-31 ,8
3154,829,2017-10-02 ,1
3155,829,2017-12-31 ,8
3156,829,2017-11-29 ,16
3157,829,2017-12-04 ,32
3158,829,2017-10-06 ,128
3159,830,2018-01-01 ,1
3160,830,2018-01-01 ,2
3161,830,2018-01-01 ,4
3162,830,2018-12-31 ,8
3163,831,2018-01-01 ,1
3164,831,,2
3165,831,,4
3166,831,2021-12-01 ,8
3167,831,,16
3168,831,,32
3169,831,2018-01-01 ,64
3170,831,2018-08-01 ,128
3171,831,,2048
3172,832,2018-01-01 ,1
3173,832,,2
3174,832,2018-12-31 ,8
3175,832,,16
3176,832,,32
3177,832,,64
3178,832,2018-01-01 ,128
3179,832,,512
3180,832,2018-01-01 ,2048
3181,834,2017-10-01 ,1
3182,834,2017-10-01 ,2
3183,834,2017-10-01 ,4
3184,834,2018-01-31 ,8
3185,834,2017-11-30 ,16
3186,834,2017-12-08 ,32
3187,834,2017-10-08 ,64
3188,834,2017-10-16 ,128
3189,834,2018-02-19 ,256
3190,834,2018-01-15 ,512
3191,835,2017-10-01 ,1
3192,835,2017-10-01 ,2
3193,835,2017-10-01 ,4
3194,835,2019-08-01 ,8
3195,835,2017-12-11 ,128
3196,835,2019-03-05 ,2048
3197,836,2016-01-01 ,1
3198,836,2018-08-01 ,8
3199,837,2017-09-01 ,1
3200,837,,2
3201,837,2022-01-01 ,8
3202,837,2017-09-01 ,16
3203,837,2017-11-01 ,32
3204,837,,64
3205,837,,512
3206,837,,2048
3207,838,2018-01-02 ,1
3208,838,,2
3209,838,2021-12-01 ,8
3210,838,,16
3211,838,,32
3212,838,,64
3213,838,,512
3214,838,,2048
3215,839,2018-01-01 ,1
3216,839,,2
3217,839,2019-12-31 ,8
3218,839,,16
3219,839,,32
3220,839,,64
3221,839,2019-05-17 ,2048
3222,840,2017-11-22 ,1
3223,840,2018-08-01 ,8
3224,841,2017-11-01 ,1
3225,841,,2
3226,841,2022-01-01 ,8
3227,841,,16
3228,841,,32
3229,841,,64
3230,841,,2048
3231,843,2017-10-16 ,1
3232,843,,2
3233,843,2017-12-20 ,8
3234,843,,16
3235,843,,32
3236,843,,64
3237,843,,2048
3238,844,2017-11-07 ,1
3239,844,,2
3240,844,2018-01-15 ,8
3241,844,,16
3242,844,,32
3243,844,,64
3244,844,,2048
3245,845,2017-10-10 ,1
3246,845,,2
3247,845,2018-01-10 ,8
3248,845,,16
3249,845,,32
3250,845,,64
3251,845,,2048
3252,846,2017-11-01 ,1
3253,846,2018-12-24 ,8
3254,847,2018-01-01 ,1
3255,847,2018-08-01 ,8
3256,847,2018-10-01 ,2048
3257,848,2018-01-01 ,1
3258,848,2018-01-01 ,2
3259,848,2018-01-01 ,4
3260,848,2018-06-01 ,8
3261,848,2018-03-01 ,16
3262,848,2018-08-01 ,32
3263,848,2018-02-01 ,64
3264,848,2018-02-01 ,128
3265,848,2018-08-01 ,2048
3266,850,2018-01-01 ,1
3267,850,,2
3268,850,2018-12-31 ,8
3269,850,,16
3270,850,,32
3271,850,,64
3272,850,,2048
3273,851,2018-01-01 ,1
3274,851,2018-12-01 ,8
3275,851,2018-12-17 ,2048
3276,852,2018-01-01 ,1
3277,852,2018-01-01 ,2
3278,852,2018-01-01 ,4
3279,852,2019-01-01 ,8
3280,852,2018-01-01 ,16
3281,852,2018-09-01 ,32
3282,852,2018-01-01 ,64
3283,852,2018-09-01 ,128
3284,852,2019-10-24 ,2048
3285,853,2009-01-07 ,1
3286,853,2010-03-10 ,8
3287,855,2018-01-01 ,1
3288,855,,2
3289,855,2022-12-01 ,8
3290,855,,16
3291,855,,32
3292,855,,64
3293,855,,2048
3294,856,2018-01-01 ,1
3295,856,,2
3296,856,2021-12-01 ,8
3297,856,,16
3298,856,,32
3299,856,,64
3300,856,,2048
3301,857,2018-01-01 ,1
3302,857,,2
3303,857,,4
3304,857,2022-12-01 ,8
3305,857,2020-01-01 ,16
3306,857,,32
3307,857,,64
3308,857,2019-07-01 ,128
3309,857,,2048
3310,858,2018-02-01 ,1
3311,858,2018-06-30 ,8
3312,859,2018-02-06 ,1
3313,859,,2
3314,859,2020-12-01 ,8
3315,859,,16
3316,859,,32
3317,859,,64
3318,859,,2048
3319,860,2018-01-15 ,1
3320,860,2018-01-01 ,2
3321,860,2018-06-30 ,8
3322,860,2018-01-01 ,16
3323,860,2018-06-01 ,32
3324,860,2018-01-01 ,64
3325,860,2018-02-01 ,128
3326,860,2018-02-01 ,256
3327,860,,512
3328,860,2018-06-01 ,2048
3329,861,2018-02-01 ,1
3330,861,2021-12-01 ,8
3331,862,2017-11-01 ,1
3332,862,2017-11-01 ,2
3333,862,2017-12-01 ,4
3334,862,2021-12-01 ,8
3335,862,,16
3336,862,,32
3337,862,2017-11-01 ,64
3338,862,,128
3339,862,,2048
3340,863,2018-01-01 ,1
3341,863,2021-12-01 ,8
3342,864,2018-01-01 ,1
3343,864,2021-06-01 ,8
3344,865,2018-02-22 ,1
3345,865,2018-12-31 ,8
3346,866,2018-02-22 ,1
3347,866,2018-12-31 ,8
3348,867,2018-02-26 ,1
3349,867,2018-12-31 ,8
3350,868,2018-02-01 ,1
3351,868,,2
3352,868,,4
3353,868,2019-12-01 ,8
3354,868,2019-02-01 ,16
3355,868,2019-03-01 ,32
3356,868,2019-02-01 ,64
3357,868,2018-06-01 ,128
3358,868,2019-05-01 ,256
3359,868,2019-06-01 ,512
3360,868,2020-01-07 ,2048
3361,869,2018-07-01 ,1
3362,869,,2
3363,869,2021-06-01 ,8
3364,869,2018-04-01 ,16
3365,869,2018-08-01 ,32
3366,869,2018-02-01 ,64
3367,869,2018-02-01 ,128
3368,869,2018-10-01 ,256
3369,869,,512
3370,869,,2048
3371,870,2018-02-01 ,1
3372,870,,2
3373,870,2018-11-01 ,8
3374,870,,16
3375,870,,32
3376,870,,64
3377,870,,2048
3378,871,2018-01-04 ,1
3379,871,2018-06-30 ,8
3380,872,2018-01-01 ,1
3381,872,2018-01-01 ,2
3382,872,2018-02-01 ,4
3383,872,2019-06-30 ,8
3384,872,,16
3385,872,,32
3386,872,,64
3387,872,2018-08-01 ,2048
3388,873,2018-01-01 ,1
3389,873,2022-06-01 ,8
3390,874,2018-07-01 ,1
3391,874,2021-07-01 ,8
3392,875,2018-07-01 ,1
3393,875,2018-07-01 ,2
3394,875,2021-07-01 ,8
3395,875,2018-07-01 ,16
3396,875,,32
3397,875,2018-07-01 ,64
3398,875,2021-01-01 ,128
3399,875,,2048
3400,876,2018-03-01 ,1
3401,876,,2
3402,876,2021-06-01 ,8
3403,876,,16
3404,876,,32
3405,876,,64
3406,876,,2048
3407,877,2018-01-01 ,1
3408,877,2020-12-01 ,8
3409,877,2019-11-28 ,2048
3410,878,2018-04-25 ,1
3411,878,2019-12-01 ,8
3412,878,2019-06-03 ,2048
3413,879,2018-04-25 ,1
3414,879,2019-12-01 ,8
3415,879,2019-12-24 ,2048
3416,880,2018-04-26 ,1
3417,880,2021-12-01 ,8
3418,881,2018-05-14 ,1
3419,881,2018-12-31 ,8
3420,882,2018-06-01 ,1
3421,882,2021-12-01 ,8
3422,883,2018-08-01 ,1
3423,883,2021-12-01 ,8
3424,883,2021-03-02 ,2048
3425,884,2018-05-14 ,1
3426,884,,2
3427,884,2018-06-29 ,8
3428,884,,16
3429,884,,32
3430,884,,64
3431,884,,2048
3432,885,2018-05-01 ,1
3433,885,2018-10-01 ,8
3434,885,2019-01-07 ,2048
3435,886,2018-05-28 ,1
3436,886,2019-01-01 ,8
3437,886,2020-04-30 ,2048
3438,887,2018-05-21 ,1
3439,887,,2
3440,887,2021-06-01 ,8
3441,887,,16
3442,887,,32
3443,887,,64
3444,887,,2048
3445,888,2018-06-01 ,1
3446,888,2018-12-05 ,8
3447,889,2018-01-01 ,1
3448,889,2020-12-01 ,2
3449,889,2018-12-01 ,8
3450,889,,16
3451,889,,32
3452,889,,64
3453,889,2018-10-31 ,2048
3454,890,2018-07-02 ,1
3455,890,2021-12-01 ,8
3456,891,2018-06-11 ,1
3457,891,2018-06-01 ,2
3458,891,2018-08-31 ,8
3459,891,2018-08-01 ,16
3460,891,2018-08-01 ,32
3461,891,2018-06-01 ,64
3462,891,2018-07-01 ,128
3463,891,2018-08-01 ,256
3464,891,2018-09-06 ,2048
3465,892,2018-07-15 ,1
3466,892,2018-07-01 ,2
3467,892,2018-07-01 ,4
3468,892,2022-01-01 ,8
3469,892,2018-07-01 ,16
3470,892,,32
3471,892,2018-07-01 ,64
3472,892,,2048
3473,893,2018-07-12 ,1
3474,893,,2
3475,893,2018-07-31 ,8
3476,893,,16
3477,893,,32
3478,893,,64
3479,893,,2048
3480,894,2018-08-01 ,1
3481,894,2020-04-01 ,8
3482,894,2021-02-02 ,2048
3483,923,2010-01-01 ,1
3484,923,2010-12-01 ,8
3485,950,2018-07-01 ,1
3486,950,2018-07-25 ,2
3487,950,2018-07-01 ,4
3488,950,2018-10-01 ,8
3489,950,,16
3490,950,,32
3491,950,2018-07-01 ,64
3492,950,2019-01-07 ,2048
3493,951,2018-08-01 ,1
3494,951,2018-08-03 ,2
3495,951,2018-12-01 ,8
3496,951,2018-12-20 ,2048
3497,952,2018-08-01 ,1
3498,952,2018-09-01 ,2
3499,952,2018-09-01 ,4
3500,952,2021-12-01 ,8
3501,952,2019-05-01 ,16
3502,952,,32
3503,952,2019-01-16 ,64
3504,952,2019-05-01 ,128
3505,952,2020-01-01 ,256
3506,952,,2048
3507,953,2018-08-01 ,1
3508,953,2018-08-01 ,2
3509,953,2018-09-01 ,4
3510,953,2019-06-01 ,8
3511,953,2018-09-01 ,16
3512,953,,32
3513,953,2018-09-01 ,64
3514,953,2018-09-01 ,128
3515,953,2019-10-11 ,2048
3516,954,2018-08-01 ,1
3517,954,,2
3518,954,2018-10-01 ,8
3519,954,,16
3520,954,,32
3521,954,,64
3522,954,,2048
3523,955,2010-08-01 ,1
3524,955,2010-10-01 ,8
3525,956,2018-08-01 ,1
3526,956,2018-08-01 ,2
3527,956,2018-10-01 ,8
3528,956,,16
3529,956,,32
3530,956,,64
3531,956,,2048
3532,957,2018-08-01 ,1
3533,957,2018-08-01 ,2
3534,957,2018-08-01 ,4
3535,957,2019-04-01 ,8
3536,957,2018-08-01 ,16
3537,957,,32
3538,957,2018-08-01 ,64
3539,957,2019-06-05 ,2048
3540,958,2018-08-01 ,1
3541,958,2018-08-20 ,2
3542,958,2019-08-01 ,8
3543,958,2019-01-25 ,2048
3544,959,2018-09-01 ,1
3545,959,2021-08-01 ,8
3546,961,2018-06-01 ,1
3547,961,2018-06-01 ,2
3548,961,2018-06-01 ,4
3549,961,2021-12-01 ,8
3550,961,2018-07-01 ,16
3551,961,,32
3552,961,2018-06-01 ,64
3553,961,2019-01-01 ,128
3554,961,,2048
3555,962,2018-09-01 ,1
3556,962,2018-09-06 ,2
3557,962,2018-12-01 ,8
3558,963,2018-09-01 ,1
3559,963,2023-09-01 ,8
3560,964,2019-01-01 ,1
3561,964,2021-12-01 ,8
3562,965,2018-01-11 ,1
3563,965,2022-06-01 ,8
3564,966,2018-10-01 ,1
3565,966,2018-10-01 ,2
3566,966,2018-10-01 ,4
3567,966,2018-12-01 ,8
3568,966,2018-10-01 ,16
3569,966,,32
3570,966,2018-10-01 ,64
3571,966,,2048
3572,967,2019-01-01 ,1
3573,967,2019-12-01 ,8
3574,967,2019-03-19 ,2048
3575,968,2019-01-01 ,1
3576,968,2019-12-01 ,8
3577,969,2010-01-01 ,1
3578,969,2010-12-01 ,8
3579,969,2021-01-28 ,2048
3580,970,2019-01-01 ,1
3581,970,2019-01-01 ,2
3582,970,2019-01-01 ,4
3583,970,2019-12-01 ,8
3584,970,2019-01-01 ,16
3585,970,2019-01-01 ,32
3586,970,,64
3587,970,2019-02-01 ,512
3588,970,,2048
3589,971,2019-01-01 ,1
3590,971,,2
3591,971,2019-12-01 ,8
3592,971,,16
3593,971,,32
3594,971,,64
3595,971,2021-01-28 ,2048
3596,972,2018-10-01 ,1
3597,972,2018-10-01 ,2
3598,972,2018-12-01 ,4
3599,972,2019-03-01 ,8
3600,972,2018-12-01 ,16
3601,972,2019-01-01 ,32
3602,972,2018-10-01 ,64
3603,972,2018-11-01 ,128
3604,972,2020-04-22 ,2048
3605,973,2018-10-01 ,1
3606,973,2019-05-01 ,8
3607,973,2020-04-22 ,2048
3608,974,2018-08-01 ,1
3609,974,2018-08-01 ,2
3610,974,2021-12-01 ,8
3611,974,,16
3612,974,,32
3613,974,2018-12-01 ,64
3614,974,2018-12-01 ,128
3615,974,,2048
3616,975,2019-01-01 ,1
3617,975,2023-12-01 ,8
3618,976,2019-01-01 ,1
3619,976,2019-12-01 ,8
3620,976,2021-01-28 ,2048
3621,977,2019-01-01 ,1
3622,977,2019-12-01 ,8
3623,977,2021-01-28 ,2048
3624,978,2019-01-01 ,1
3625,978,2019-12-01 ,8
3626,978,2021-01-28 ,2048
3627,979,2019-01-01 ,1
3628,979,2019-12-01 ,8
3629,979,2021-01-28 ,2048
3630,980,2019-01-01 ,1
3631,980,2019-12-01 ,8
3632,980,2020-05-06 ,2048
3633,981,2019-01-01 ,1
3634,981,2019-12-01 ,8
3635,981,2020-05-06 ,2048
3636,982,2019-01-01 ,1
3637,982,2019-12-01 ,8
3638,982,2020-05-06 ,2048
3639,983,2018-10-01 ,1
3640,983,2018-10-01 ,2
3641,983,2018-10-01 ,4
3642,983,2021-10-01 ,8
3643,983,2018-11-01 ,16
3644,983,,32
3645,983,2018-10-01 ,64
3646,983,2020-03-16 ,2048
3647,984,2019-01-01 ,1
3648,984,2019-12-01 ,8
3649,984,2021-01-28 ,2048
3650,985,2019-01-01 ,1
3651,985,2020-04-01 ,8
3652,985,2021-01-28 ,2048
3653,986,2018-11-01 ,1
3654,986,2018-11-01 ,2
3655,986,2018-11-01 ,4
3656,986,2019-03-01 ,8
3657,986,,16
3658,986,,32
3659,986,,64
3660,986,,2048
3661,987,2018-11-01 ,1
3662,987,2020-12-01 ,8
3663,987,2021-01-29 ,2048
3664,988,2019-01-01 ,1
3665,988,2020-04-01 ,8
3666,988,2020-03-18 ,2048
3667,989,2018-09-01 ,1
3668,989,2020-06-01 ,8
3669,990,2019-01-01 ,1
3670,990,2019-12-01 ,8
3671,991,2018-11-01 ,1
3672,991,2020-12-01 ,8
3673,991,2020-04-06 ,2048
3674,992,2019-01-01 ,1
3675,992,2021-12-01 ,8
3676,993,2019-01-01 ,1
3677,993,2019-12-01 ,8
3678,993,2019-12-24 ,2048
3679,994,2019-01-01 ,1
3680,994,,2
3681,994,2021-12-01 ,8
3682,994,2019-12-01 ,16
3683,994,,32
3684,994,2019-09-01 ,64
3685,994,2019-03-01 ,128
3686,994,,2048
3687,995,2019-01-01 ,1
3688,995,2022-12-01 ,8
3689,996,2018-11-01 ,1
3690,996,2019-12-01 ,8
3691,996,2019-12-24 ,2048
3692,998,2018-11-01 ,1
3693,998,2018-12-01 ,2
3694,998,2020-03-01 ,8
3695,998,,16
3696,998,,32
3697,998,2018-11-01 ,64
3698,998,,128
3699,998,2021-02-02 ,2048
3700,1000,2019-01-01 ,1
3701,1000,,2
3702,1000,2019-01-01 ,4
3703,1000,2019-12-01 ,8
3704,1000,2019-01-01 ,16
3705,1000,2019-06-01 ,32
3706,1000,2019-01-01 ,64
3707,1000,2019-01-01 ,256
3708,1000,2019-09-01 ,512
3709,1000,2019-12-24 ,2048
3710,1001,2020-01-01 ,1
3711,1001,2022-12-01 ,8
3712,1002,2019-01-01 ,1
3713,1002,2019-12-01 ,8
3714,1002,2019-09-25 ,2048
3715,1004,2018-11-01 ,1
3716,1004,2018-12-04 ,2
3717,1004,2019-04-01 ,8
3718,1004,2019-06-03 ,2048
3719,1005,2018-12-06 ,1
3720,1005,,2
3721,1005,2021-12-01 ,8
3722,1005,,16
3723,1005,,32
3724,1005,,64
3725,1005,2021-04-21 ,2048
3726,1006,2018-12-01 ,1
3727,1006,2018-12-21 ,2
3728,1006,2019-12-01 ,8
3729,1006,2019-06-03 ,2048
3730,1008,2019-01-01 ,1
3731,1008,2021-12-01 ,8
3732,1009,2019-02-01 ,1
3733,1009,2019-01-25 ,2
3734,1009,2021-01-01 ,8
3735,1009,2021-02-02 ,2048
3736,1011,2019-01-01 ,1
3737,1011,2021-12-01 ,8
3738,1017,2019-01-01 ,1
3739,1017,2019-01-30 ,2
3740,1017,2019-07-01 ,8
3741,1017,2020-10-21 ,2048
3742,1019,2019-01-01 ,1
3743,1019,2019-02-04 ,2
3744,1019,2020-06-01 ,8
3745,1019,2021-02-02 ,2048
3746,1020,2019-01-01 ,1
3747,1020,2019-02-04 ,2
3748,1020,2019-02-01 ,8
3749,1020,2021-02-02 ,2048
3750,1021,2019-01-01 ,1
3751,1021,2019-02-04 ,2
3752,1021,2020-04-01 ,8
3753,1021,2021-02-02 ,2048
3754,1023,2019-01-01 ,1
3755,1023,2020-12-01 ,8
3756,1023,2021-02-02 ,2048
3757,1024,2019-01-01 ,1
3758,1024,2022-12-01 ,8
3759,1025,2019-04-01 ,1
3760,1025,2020-02-01 ,8
3761,1025,2020-04-27 ,2048
3762,1026,2019-02-01 ,1
3763,1026,2019-03-01 ,2
3764,1026,2019-05-01 ,8
3765,1027,2019-05-01 ,1
3766,1027,2019-03-05 ,2
3767,1027,2020-05-01 ,8
3768,1028,2019-05-01 ,1
3769,1028,2019-03-05 ,2
3770,1028,2020-05-05 ,8
3771,1029,2019-02-01 ,1
3772,1029,2019-03-12 ,2
3773,1029,2019-12-01 ,8
3774,1029,2019-11-06 ,2048
3775,1030,2019-05-01 ,1
3776,1030,2019-05-01 ,2
3777,1030,2019-02-01 ,4
3778,1030,2021-12-01 ,8
3779,1030,,16
3780,1030,,32
3781,1030,2019-02-01 ,64
3782,1030,2019-01-01 ,128
3783,1030,,2048
3784,1031,2019-03-01 ,1
3785,1031,2019-03-27 ,2
3786,1031,2019-12-01 ,8
3787,1031,2021-02-02 ,2048
3788,1033,2019-04-01 ,1
3789,1033,2020-04-01 ,8
3790,1033,2021-01-29 ,2048
3791,1034,2019-04-10 ,1
3792,1034,2020-10-01 ,8
3793,1034,2021-04-07 ,2048
3794,1035,2019-03-01 ,1
3795,1035,2019-04-18 ,2
3796,1035,2019-10-01 ,8
3797,1035,2020-04-27 ,2048
3798,1037,2019-04-01 ,1
3799,1037,2019-04-23 ,2
3800,1037,2019-11-01 ,8
3801,1037,2019-12-24 ,2048
3802,1039,2019-05-01 ,1
3803,1039,2019-05-01 ,2
3804,1039,2019-05-01 ,4
3805,1039,2019-10-01 ,8
3806,1039,2019-05-01 ,16
3807,1039,2019-09-01 ,32
3808,1039,,64
3809,1039,2019-07-01 ,128
3810,1039,2019-09-01 ,256
3811,1039,2019-12-01 ,512
3812,1039,2020-04-27 ,2048
3813,1040,2019-05-01 ,1
3814,1040,2019-05-01 ,2
3815,1040,2019-05-01 ,4
3816,1040,2019-08-01 ,8
3817,1040,2019-05-01 ,16
3818,1040,2019-06-01 ,32
3819,1040,2019-05-01 ,64
3820,1040,2019-05-01 ,128
3821,1040,2019-06-01 ,256
3822,1040,2019-07-01 ,512
3823,1040,2019-09-24 ,2048
3824,1041,2019-05-01 ,1
3825,1041,2019-05-15 ,2
3826,1041,2019-09-01 ,8
3827,1041,2019-10-23 ,2048
3828,1044,2019-04-01 ,1
3829,1044,2019-05-16 ,2
3830,1044,2019-12-01 ,8
3831,1044,2020-04-27 ,2048
3832,1045,2019-03-01 ,1
3833,1045,2019-05-21 ,2
3834,1045,2020-08-01 ,8
3835,1045,2021-02-02 ,2048
3836,1047,2019-05-01 ,1
3837,1047,2020-12-01 ,8
3838,1047,2020-05-06 ,2048
3839,1048,2019-05-01 ,1
3840,1048,2022-05-01 ,8
3841,1048,2020-12-28 ,2048
3842,1049,2019-05-01 ,1
3843,1049,2022-05-01 ,8
3844,1050,2019-02-01 ,1
3845,1050,2019-06-03 ,2
3846,1050,2019-02-01 ,4
3847,1050,2021-07-01 ,8
3848,1050,2019-09-01 ,16
3849,1050,,32
3850,1050,2019-09-01 ,64
3851,1050,2019-07-01 ,128
3852,1050,,2048
3853,1051,2019-01-01 ,1
3854,1051,2019-04-01 ,8
3855,1051,2019-11-28 ,2048
3856,1055,2019-06-01 ,1
3857,1055,2020-12-01 ,8
3858,1055,2020-10-22 ,2048
3859,1056,2018-12-01 ,1
3860,1056,2019-05-01 ,8
3861,1056,2021-02-02 ,2048
3862,1057,2019-07-01 ,1
3863,1057,2019-06-21 ,2
3864,1057,2019-10-01 ,8
3865,1057,2019-10-11 ,2048
3866,1058,2019-05-01 ,1
3867,1058,2021-10-01 ,8
3868,1059,2019-05-01 ,1
3869,1059,2019-12-01 ,8
3870,1059,2019-12-24 ,2048
3871,1060,2019-07-01 ,1
3872,1060,2019-08-01 ,8
3873,1060,2020-04-22 ,2048
3874,1061,2019-06-01 ,1
3875,1061,2021-05-01 ,8
3876,1062,2019-07-01 ,1
3877,1062,2021-12-01 ,8
3878,1064,2019-07-01 ,1
3879,1064,2019-07-23 ,2
3880,1064,2020-12-01 ,8
3881,1064,2021-02-02 ,2048
3882,1065,2019-07-01 ,1
3883,1065,2019-07-24 ,2
3884,1065,2019-09-01 ,8
3885,1065,2020-04-27 ,2048
3886,1066,2019-08-01 ,1
3887,1066,2019-08-21 ,2
3888,1066,2021-12-01 ,8
3889,1067,2019-08-01 ,1
3890,1067,2022-01-01 ,8
3891,1068,2019-08-01 ,1
3892,1068,2019-09-03 ,2
3893,1068,2020-02-01 ,8
3894,1068,2020-08-28 ,2048
3895,1069,2019-07-01 ,1
3896,1069,2022-12-01 ,8
3897,1070,2019-03-01 ,1
3898,1070,2019-09-30 ,2
3899,1070,2019-12-01 ,8
3900,1070,2019-12-24 ,2048
3901,1071,2019-10-01 ,1
3902,1071,2019-12-01 ,8
3903,1071,2020-04-27 ,2048
3904,1072,2019-11-04 ,1
3905,1072,2019-10-22 ,2
3906,1072,2020-12-01 ,8
3907,1072,2021-01-28 ,2048
3908,1073,2020-01-01 ,1
3909,1073,2020-12-01 ,8
3910,1073,2021-01-28 ,2048
3911,1075,2019-11-01 ,1
3912,1075,2020-12-01 ,8
3913,1075,2021-01-28 ,2048
3914,1076,2020-01-01 ,1
3915,1076,2021-12-01 ,8
3916,1077,2020-01-01 ,1
3917,1077,2021-12-01 ,8
3918,1078,2020-01-01 ,1
3919,1078,2021-12-01 ,8
3920,1079,2020-01-01 ,1
3921,1079,2020-12-01 ,8
3922,1080,2020-01-01 ,1
3923,1080,2021-01-11 ,8
3924,1080,2021-01-28 ,2048
3925,1081,2020-01-01 ,1
3926,1081,2020-12-01 ,8
3927,1081,2021-01-28 ,2048
