rownames,macro_budget_id,year,amount,comment,project_id,accounting_amount
696,34477032,2017,1018.31,,829,1018.31
697,34477047,2017,0,,480,0
698,34477048,2015,89528.29,,480,89528.29
699,34477059,2014,8300,,65,8300
700,34477060,2016,1844.5,,65,1844.5
701,34477061,2013,4150,,65,4150
702,34477073,2017,4751.67,,720,4751.67
703,34477086,2017,0,,666,0
704,34477087,2016,0,,666,0
705,34477134,2017,0,,752,0
706,34477156,2015,5941.33,,540,5941.33
707,34477157,2015,983007.84,,254,983007.84
708,34477158,2017,-0.96,,254,-0.96
709,34477159,2014,851258.57,,254,851258.57
710,34477160,2016,784703.97,,254,784703.97
711,34477161,2013,858243.85,,254,858243.85
712,34477167,2017,733.13,,683,733.13
713,34477168,2016,59.3,,683,59.3
714,34477176,2017,0,,640,0
715,34477177,2016,112.19,,640,112.19
716,34477185,2017,0,,500,0
717,34477186,2016,16385.23,,500,16385.23
718,34477187,2015,22300.76,,500,22300.76
719,34477196,2017,1027.22,,231,1027.22
720,34477197,2015,196.56,,231,196.56
721,34477198,2014,9960,,231,9960
722,34477199,2013,4150,,231,4150
723,34477209,2017,23801.68,,669,23801.68
724,34477210,2016,0,,669,0
725,34477220,2016,1598.21,,663,1598.21
726,34477229,2017,42433.63,,700,42433.63
727,34477238,2017,734.43,,843,734.43
728,34477259,2017,833.9,,729,833.9
729,34477260,2017,0,,600,0
730,34477281,2017,4072.26,,637,4072.26
731,34477282,2017,602.84,,643,602.84
732,34477283,2016,896.49,,643,896.49
733,34477291,2017,0,,494,0
734,34477292,2016,0,,494,0
735,34477293,2015,9724.48,,494,9724.48
736,34477309,2016,0,,618,0
737,34477344,2017,0,,718,0
738,34477345,2016,1447.81,,718,1447.81
739,34477359,2015,79958.42,,518,79958.42
740,34477360,2017,871.7,,518,871.7
741,34477361,2016,22676.5,,518,22676.5
742,34477362,2017,2567.29,,764,2567.29
743,34477369,2017,59,,664,59
744,34477370,2016,203,,664,203
745,34477404,2017,3546.25,,701,3546.25
746,34477405,2016,238.49,,652,238.49
747,34477416,2015,1858.52,,446,1858.52
748,34477417,2017,432.36,,446,432.36
749,34477418,2016,21510.69,,446,21510.69
750,34477419,2017,3719.22,,681,3719.22
751,34477420,2016,21802.28,,681,21802.28
752,34477423,2016,15798,,638,15798
753,34477424,2017,0,,638,0
754,34477437,2017,21817.92,,738,21817.92
755,34477438,2017,141.11,,787,141.11
756,34477441,2017,776.83,,569,776.83
757,34477442,2016,30403.81,,569,30403.81
758,34477445,2017,22392.84,,498,22392.84
759,34477446,2015,680.22,,498,680.22
760,34477447,2016,49849.27,,498,49849.27
761,34477448,2015,8949.57,,360,8949.57
762,34477449,2014,0,,360,0
763,34477450,2016,3079.86,,360,3079.86
764,34477457,2015,0,,406,0
765,34477458,2017,15238.56,,406,15238.56
766,34477459,2016,0,,406,0
767,34477474,2017,0,,767,0
768,34477475,2017,13617.44,,621,13617.44
769,34477476,2016,28618.51,,621,28618.51
770,34477482,2017,1441.29,,561,1441.29
771,34477483,2016,1430.07,,561,1430.07
772,34477498,2015,940.02,,369,940.02
773,34477499,2017,0,,369,0
774,34477500,2014,48686.64,,369,48686.64
775,34477501,2016,162.95,,615,162.95
776,34477513,2015,8658.89,,180,8658.89
777,34477514,2014,24441.73,,180,24441.73
778,34477515,2016,40679.17,,180,40679.17
779,34477516,2017,1623.28,,727,1623.28
780,34477517,2017,571.92,,798,571.92
781,34477518,2017,0,,721,0
782,34477522,2017,69042.59,,698,69042.59
783,34477523,2017,0,,704,0
784,34477542,2017,26833.99,,635,26833.99
785,34477543,2016,36593.34,,635,36593.34
786,34477555,2017,2245.74,,684,2245.74
787,34477565,2017,3062.24,,692,3062.24
788,34477566,2017,982.42,,592,982.42
789,34477567,2016,0,,592,0
790,34477568,2015,64832.05,,443,64832.05
791,34477569,2017,2250,,443,2250
792,34477570,2016,2019.96,,443,2019.96
793,34477571,2015,103.57,,492,103.57
794,34477572,2016,3299.76,,492,3299.76
795,34477573,2017,150.02,,492,150.02
796,34477574,2015,49315.4,,541,49315.4
797,34477575,2016,72342.61,,541,72342.61
798,34477576,2017,46785.86,,541,46785.86
799,34479900,2017,0,,551,0
800,34480418,2013,230,,23,230
801,34480419,2015,0,,23,0
802,34480420,2014,6640,,23,6640
803,34480421,2016,381.13,,23,381.13
804,34480446,2018,9027.33,,756,9027.33
805,34480447,2017,3061.93,,756,3061.93
806,34480499,2018,2685.62,,865,2685.62
807,34480518,2018,11400,,750,11400
808,34480519,2017,0,,750,0
809,34480524,2018,2598.14,,630,2598.14
810,34480525,2017,5514.86,,630,5514.86
811,34480526,2016,63850.74,,630,63850.74
812,34480527,2017,3139.02,,799,3139.02
813,34480528,2018,121829.7,,848,121829.7
814,34480529,2017,5232.76,,836,5232.76
815,34480530,2018,1581.5,,730,1581.5
816,34480531,2017,1299.83,,730,1299.83
817,34480534,2018,3962.85,,885,3962.85
818,34480542,2018,985.32,,759,985.32
819,34480543,2017,5158.81,,759,5158.81
820,34480549,2018,0,,805,0
821,34480550,2016,125461.31,,118,125461.31
822,34480551,2013,42761.75,,118,42761.75
823,34480552,2018,2406.05,,118,2406.05
824,34480553,2017,49325.17,,118,49325.17
825,34480554,2015,108688.16,,118,108688.16
826,34480555,2014,121286.65,,118,121286.65
827,34480556,2018,2599.88,,450,2599.88
828,34480568,2018,2213.71,,229,2213.71
829,34480569,2013,24655.63,,229,24655.63
830,34480570,2017,47943.15,,229,47943.15
831,34480571,2015,114874.6,,229,114874.6
832,34480572,2014,116294.49,,229,116294.49
833,34480573,2016,126324.12,,229,126324.12
834,34480582,2016,46.24,,513,46.24
835,34480583,2018,306.45,,513,306.45
836,34480584,2017,84,,513,84
837,34480585,2015,2270.64,,513,2270.64
838,34480599,2018,0,,962,0
839,34480600,2018,52.71,,272,52.71
840,34480601,2017,7115.16,,272,7115.16
841,34480602,2015,8201.95,,272,8201.95
842,34480603,2016,0,,272,0
843,34480604,2014,8654,,272,8654
844,34480605,2018,128535.4,,813,128535.4
845,34480612,2018,1293.92,,461,1293.92
846,34480613,2015,93950.66,,461,93950.66
847,34480614,2017,14280.36,,461,14280.36
848,34480615,2016,52510.21,,461,52510.21
849,34480616,2018,0,,796,0
850,34480617,2017,0,,796,0
851,34480627,2018,2067.79,,584,2067.79
852,34480628,2017,0,,584,0
853,34480629,2016,1671.58,,584,1671.58
854,34480630,2018,0,,627,0
855,34480631,2017,2491.44,,627,2491.44
856,34480632,2016,6846.43,,627,6846.43
857,34480633,2018,838.62,,776,838.62
858,34480634,2017,7727.56,,776,7727.56
859,34480635,2016,0,,653,0
860,34480636,2017,3636.41,,653,3636.41
861,34480637,2018,0,,653,0
862,34480638,2017,0,,702,0
863,34480639,2018,0,,702,0
864,34480660,2016,928.92,,590,928.92
865,34480661,2018,0,,590,0
866,34480662,2017,4028.91,,590,4028.91
867,34480693,2018,0,,808,0
868,34480694,2017,0,,808,0
869,34480699,2014,2429,,359,2429
870,34480700,2018,-4.26,,359,-4.26
871,34480701,2016,46659.61,,359,46659.61
872,34480702,2015,39615.61,,359,39615.61
873,34480703,2017,18032.6,,359,18032.6
874,34480721,2018,0,,860,0
875,34480724,2016,23204.31,,622,23204.31
876,34480725,2017,25337.41,,622,25337.41
877,34480726,2018,213.26,,622,213.26
878,34480732,2018,104.12,,954,104.12
879,34480738,2016,0,,662,0
880,34480739,2018,0,,662,0
881,34480740,2017,0,,662,0
882,34480741,2018,969.4,,568,969.4
883,34480742,2017,846.5,,568,846.5
884,34480743,2017,0,,714,0
885,34480752,2018,1827.35,,891,1827.35
886,34480753,2018,0,,820,0
887,34480762,2014,8376.87,,413,8376.87
888,34480763,2017,9411.31,,413,9411.31
889,34480764,2015,133440.25,,413,133440.25
890,34480765,2018,1421.73,,413,1421.73
891,34480766,2016,38743.88,,413,38743.88
892,34480772,2017,0,,462,0
893,34480773,2015,91701.13,,462,91701.13
894,34480774,2018,0,,462,0
895,34480775,2016,807.08,,462,807.08
896,34480809,2016,1248.52,,685,1248.52
897,34480810,2018,0,,685,0
898,34480811,2017,484.45,,685,484.45
899,34480812,2016,19468.28,,691,19468.28
900,34480813,2018,0,,691,0
901,34480814,2017,3900.98,,691,3900.98
902,34480815,2018,50.9,,791,50.9
903,34480816,2017,2168.24,,791,2168.24
904,34480817,2018,70,,834,70
905,34480818,2017,1657.54,,834,1657.54
906,34480819,2018,19209.88,,840,19209.88
907,34480820,2017,536.79,,840,536.79
908,34480821,2016,339.95,,642,339.95
909,34480822,2018,24350.69,,642,24350.69
910,34480823,2017,24040.33,,642,24040.33
911,34480841,2014,56798.7,,216,56798.7
912,34480842,2015,7825.11,,216,7825.11
913,34480843,2018,1832.8,,216,1832.8
914,34480844,2017,0,,216,0
915,34480845,2013,48757.9,,216,48757.9
916,34480846,2016,3186.65,,216,3186.65
917,34480851,2017,0,,93,0
918,34480852,2018,0,,93,0
919,34480853,2015,0,,93,0
920,34480854,2013,4794.67,,93,4794.67
921,34480855,2014,830,,93,830
922,34480856,2016,0,,93,0
923,34480865,2017,448.89,,828,448.89
924,34480893,2018,994.71,,966,994.71
925,34480933,2016,2400,,602,2400
926,34480934,2018,1459.78,,602,1459.78
927,34480935,2017,0,,602,0
928,34480958,2016,61827.24,,645,61827.24
929,34480959,2018,4267.52,,645,4267.52
930,34480960,2017,77288.11,,645,77288.11
931,34480961,2018,2129.9,,731,2129.9
932,34480962,2017,0,,731,0
933,34480980,2017,200,,788,200
934,34480981,2018,1112.61,,788,1112.61
935,34480987,2017,110635.45,,712,110635.45
936,34480988,2018,2672.27,,712,2672.27
937,34480989,2017,10400.41,,783,10400.41
938,34480990,2018,842.85,,783,842.85
939,34480991,2018,0,,806,0
940,34481014,2015,9883.53,,503,9883.53
941,34481015,2017,9258.39,,503,9258.39
942,34481016,2016,8328.01,,503,8328.01
943,34481017,2018,-0.21,,503,-0.21
944,34481020,2017,4031.5,,457,4031.5
945,34481021,2016,123152.62,,457,123152.62
946,34481022,2018,1296.35,,457,1296.35
947,34481023,2015,94318.4,,457,94318.4
948,34481029,2017,0,,766,0
949,34481056,2018,114736.73,,812,114736.73
950,34481068,2017,14341.25,,534,14341.25
951,34481069,2016,8828.82,,534,8828.82
952,34481070,2015,15263.77,,534,15263.77
953,34481071,2017,0,,795,0
954,34481109,2018,0,,846,0
955,34481123,2017,186.8,,726,186.8
956,34481124,2018,0,,726,0
957,34481128,2017,1534.84,,775,1534.84
958,34481129,2017,11766.78,,789,11766.78
959,34481130,2018,22188.73,,789,22188.73
960,34481146,2018,2111.88,,740,2111.88
961,34481147,2017,0,,740,0
962,34481148,2017,0,,689,0
963,34481149,2018,0,,689,0
964,34481166,2018,702.84,,803,702.84
965,34481184,2018,664.49,,657,664.49
966,34481185,2017,0,,657,0
967,34481191,2017,0,,809,0
968,34481192,2018,0,,809,0
969,34481193,2014,17531,,222,17531
970,34481194,2013,9545,,222,9545
971,34481195,2018,1225.41,,222,1225.41
972,34481196,2017,4115.77,,763,4115.77
973,34481197,2018,2691.18,,763,2691.18
974,34481198,2018,3188.97,,866,3188.97
975,34481199,2017,3250,,629,3250
976,34481200,2016,6669.59,,629,6669.59
977,34481218,2017,0,,649,0
978,34481219,2018,0,,649,0
979,34481220,2017,631.35,,680,631.35
980,34481221,2018,0,,680,0
981,34481222,2017,0,,749,0
982,34481223,2018,9450,,749,9450
983,34481239,2017,2883.05,,743,2883.05
984,34481240,2018,491.8,,743,491.8
985,34481254,2018,3981.64,,786,3981.64
986,34481255,2017,0,,792,0
987,34481256,2018,69.01,,792,69.01
988,34481274,2017,22288.29,,641,22288.29
989,34481275,2016,5622.62,,641,5622.62
990,34481276,2018,1929.84,,641,1929.84
991,34481283,2018,3497.27,,950,3497.27
992,34481292,2015,160774.84,,94,160774.84
993,34481293,2017,10020.89,,94,10020.89
994,34481294,2013,35084.2,,94,35084.2
995,34481295,2016,-44221.08,,94,-44221.08
996,34481296,2018,2890.3,,94,2890.3
997,34481297,2014,53830.21,,94,53830.21
998,34481318,2018,0,,850,0
999,34481330,2017,52662.02,,672,52662.02
1000,34481331,2016,22356.66,,672,22356.66
1001,34481332,2018,2082.94,,672,2082.94
1002,34481333,2015,11354.79,,363,11354.79
1003,34481334,2017,7645.96,,363,7645.96
1004,34481335,2016,56076.2,,363,56076.2
1005,34481336,2018,-0.37,,363,-0.37
1006,34481337,2018,67385.5,,810,67385.5
1007,34481341,2018,2741.24,,123,2741.24
1008,34481342,2013,133747.79,,123,133747.79
1009,34481343,2015,16340.27,,123,16340.27
1010,34481344,2017,6587.9,,123,6587.9
1011,34481345,2014,42597.92,,123,42597.92
1012,34481346,2016,2944.83,,123,2944.83
1013,34481367,2018,0,,844,0
1014,34481372,2018,11632.09,,867,11632.09
1015,34481373,2018,0,,893,0
1016,34481374,2016,1541679.76,,675,1541679.76
1017,34481375,2018,7.62,,675,7.62
1018,34481381,2018,0,,824,0
1019,34481391,2017,24051.37,,744,24051.37
1020,34481392,2018,14517.34,,744,14517.34
1021,34481414,2017,27,,784,27
1022,34481415,2018,1215.4,,784,1215.4
1023,34481490,2018,0,,655,0
1024,34481491,2017,3545.01,,655,3545.01
1025,34481492,2016,9479.14,,655,9479.14
1026,34481493,2017,13406.96,,678,13406.96
1027,34481494,2016,8238.48,,678,8238.48
1028,34481495,2018,6329.58,,678,6329.58
1029,34481508,2018,29.2,,884,29.2
1030,34481515,2017,0,,778,0
1031,34481817,2018,10435.95,,585,10435.95
1032,34481818,2017,8114.4,,585,8114.4
1033,34481830,2017,9098.59,,734,9098.59
1034,34481831,2018,31436.21,,734,31436.21
1035,34481864,2016,1585.03,,717,1585.03
1036,34481865,2018,1135.7,,717,1135.7
1037,34481866,2017,0,,717,0
1038,34482066,2015,73.4,,191,73.4
1039,34482067,2017,0,,191,0
1040,34482068,2018,0,,191,0
1041,34482069,2014,9201.6,,191,9201.6
1042,34482070,2013,15208.58,,191,15208.58
1043,34482303,2017,0,,761,0
1044,34482304,2018,295.84,,761,295.84
1045,34482327,2018,0,,870,0
1046,34484070,2015,2707.47,,532,2707.47
1047,34484071,2017,18522.08,,532,18522.08
1048,34484072,2016,12480.92,,532,12480.92
1049,34484218,2018,2164.63,,46,2164.63
1050,34484219,2013,24678.64,,46,24678.64
1051,34484220,2015,3526.78,,46,3526.78
1052,34484221,2016,267,,46,267
1053,34484222,2014,25707,,46,25707
1054,34484223,2019,261.93,,46,261.93
1055,34484224,2017,737.78,,46,737.78
1056,34484225,2018,2405.98,,879,2405.98
1057,34484226,2019,16497.3,,879,16497.3
1058,34484227,2019,8249.45,,1065,8249.45
1059,34484237,2018,3247.96,,401,3247.96
1060,34484238,2014,251.78,,401,251.78
1061,34484239,2016,9619.49,,401,9619.49
1062,34484240,2017,656.32,,401,656.32
1063,34484241,2019,0,,401,0
1064,34484242,2015,1118.39,,401,1118.39
1065,34484243,2018,517.95,,779,517.95
1066,34484244,2017,0,,779,0
1067,34484245,2019,2905.44,,779,2905.44
1068,34484255,2018,85,,971,85
1069,34484256,2019,2838.48,,971,2838.48
1070,34484257,2019,382,,1071,382
