rownames,region_id,created,modified,code,created_by_id,last_modification_by_id,country_id,text_fr,text_en
1013,1013,2018-07-18 ,2018-07-18 ,GR-05,,,163,Epirus and Western Macedonia,Epirus and Western Macedonia
1014,1014,2018-07-18 ,2018-07-18 ,GR-06,,,163,Macedonia and Thrace,Macedonia and Thrace
1015,1015,2018-07-18 ,2018-07-18 ,GR-07,,,163,Peloponnese  Western Greece and the Ionian Islands,Peloponnese  Western Greece and the Ionian Islands
1016,1016,2018-07-18 ,2018-07-18 ,GR-08,,,163,Thessaly and Central Greece,Thessaly and Central Greece
1017,1017,2018-07-18 ,2018-07-18 ,GD-01,,,164,Carriacou,Carriacou
1018,1018,2018-07-18 ,2018-07-18 ,GD-02,,,164,Saint Andrew,Saint Andrew
1019,1019,2018-07-18 ,2018-07-18 ,GD-03,,,164,Saint David,Saint David
1020,1020,2018-07-18 ,2018-07-18 ,GD-04,,,164,Saint George,Saint George
1021,1021,2018-07-18 ,2018-07-18 ,GD-05,,,164,Saint John,Saint John
1022,1022,2018-07-18 ,2018-07-18 ,GD-06,,,164,Saint Mark,Saint Mark
1023,1023,2018-07-18 ,2018-07-18 ,GD-07,,,164,Saint Patrick,Saint Patrick
1024,1024,2018-07-18 ,2018-07-18 ,GL-01,,,165,Kujalleq,Kujalleq
1025,1025,2018-07-18 ,2018-07-18 ,GL-02,,,165,Northeast Greenland National Park,Northeast Greenland National Park
1026,1026,2018-07-18 ,2018-07-18 ,GL-03,,,165,Qaasuitsup,Qaasuitsup
1027,1027,2018-07-18 ,2018-07-18 ,GL-04,,,165,Qeqqata,Qeqqata
1028,1028,2018-07-18 ,2018-07-18 ,GL-05,,,165,Sermersooq,Sermersooq
1029,1029,2018-07-18 ,2018-07-18 ,GT-01,,,166,Alta Verapaz,Alta Verapaz
1030,1030,2018-07-18 ,2018-07-18 ,GT-02,,,166,Baja Verapaz,Baja Verapaz
1031,1031,2018-07-18 ,2018-07-18 ,GT-03,,,166,Chimaltenango,Chimaltenango
1032,1032,2018-07-18 ,2018-07-18 ,GT-04,,,166,Chiquimula,Chiquimula
1033,1033,2018-07-18 ,2018-07-18 ,GT-05,,,166,El Progreso,El Progreso
1034,1034,2018-07-18 ,2018-07-18 ,GT-06,,,166,Escuintla,Escuintla
1035,1035,2018-07-18 ,2018-07-18 ,GT-07,,,166,Guatemala,Guatemala
1036,1036,2018-07-18 ,2018-07-18 ,GT-08,,,166,Huehuetenango,Huehuetenango
1037,1037,2018-07-18 ,2018-07-18 ,GT-09,,,166,Izabal,Izabal
1038,1038,2018-07-18 ,2018-07-18 ,GT-10,,,166,Jalapa,Jalapa
1039,1039,2018-07-18 ,2018-07-18 ,GT-11,,,166,Jutiapa,Jutiapa
1040,1040,2018-07-18 ,2018-07-18 ,GT-12,,,166,Peten,Peten
1041,1041,2018-07-18 ,2018-07-18 ,GT-13,,,166,Quezaltenango,Quezaltenango
1042,1042,2018-07-18 ,2018-07-18 ,GT-14,,,166,Quiche,Quiche
1043,1043,2018-07-18 ,2018-07-18 ,GT-15,,,166,Retalhuleu,Retalhuleu
1044,1044,2018-07-18 ,2018-07-18 ,GT-16,,,166,Sacatepequez,Sacatepequez
1045,1045,2018-07-18 ,2018-07-18 ,GT-17,,,166,San Marcos,San Marcos
1046,1046,2018-07-18 ,2018-07-18 ,GT-18,,,166,Santa Rosa,Santa Rosa
1047,1047,2018-07-18 ,2018-07-18 ,GT-19,,,166,Solola,Solola
1048,1048,2018-07-18 ,2018-07-18 ,GT-20,,,166,Suchitepequez,Suchitepequez
1049,1049,2018-07-18 ,2018-07-18 ,GT-21,,,166,Totonicapan,Totonicapan
1050,1050,2018-07-18 ,2018-07-18 ,GT-22,,,166,Zacapa,Zacapa
1051,1051,2018-07-18 ,2018-07-18 ,GF-01,,,167,Cayenne,Cayenne
1052,1052,2018-07-18 ,2018-07-18 ,GF-02,,,167,Saint-Laurent-du-Maroni,Saint-Laurent-du-Maroni
1053,1053,2018-07-18 ,2018-07-18 ,GU-01,,,168,Agana Heights,Agana Heights
1054,1054,2018-07-18 ,2018-07-18 ,GU-02,,,168,Agat,Agat
1055,1055,2018-07-18 ,2018-07-18 ,GU-03,,,168,Asan,Asan
1056,1056,2018-07-18 ,2018-07-18 ,GU-04,,,168,Barrigada,Barrigada
1057,1057,2018-07-18 ,2018-07-18 ,GU-05,,,168,Chalan-Pago-Ordot,Chalan-Pago-Ordot
1058,1058,2018-07-18 ,2018-07-18 ,GU-06,,,168,Dededo,Dededo
1059,1059,2018-07-18 ,2018-07-18 ,GU-07,,,168,Hagåtña,Hagåtña
1060,1060,2018-07-18 ,2018-07-18 ,GU-08,,,168,Inarajan,Inarajan
1061,1061,2018-07-18 ,2018-07-18 ,GU-09,,,168,Mangilao,Mangilao
1062,1062,2018-07-18 ,2018-07-18 ,GU-10,,,168,Merizo,Merizo
1063,1063,2018-07-18 ,2018-07-18 ,GU-11,,,168,Mongmong-Toto-Maite,Mongmong-Toto-Maite
1064,1064,2018-07-18 ,2018-07-18 ,GU-12,,,168,Piti,Piti
1065,1065,2018-07-18 ,2018-07-18 ,GU-13,,,168,Santa Rita,Santa Rita
1066,1066,2018-07-18 ,2018-07-18 ,GU-14,,,168,Sinajana,Sinajana
1067,1067,2018-07-18 ,2018-07-18 ,GU-15,,,168,Talofofo,Talofofo
1068,1068,2018-07-18 ,2018-07-18 ,GU-16,,,168,Tamuning,Tamuning
1069,1069,2018-07-18 ,2018-07-18 ,GU-17,,,168,Umatac,Umatac
1070,1070,2018-07-18 ,2018-07-18 ,GU-18,,,168,Yigo,Yigo
1071,1071,2018-07-18 ,2018-07-18 ,GU-19,,,168,Yona,Yona
1072,1072,2018-07-18 ,2018-07-18 ,GY-01,,,169,Barima-Waini,Barima-Waini
1073,1073,2018-07-18 ,2018-07-18 ,GY-02,,,169,Cuyuni-Mazaruni,Cuyuni-Mazaruni
1074,1074,2018-07-18 ,2018-07-18 ,GY-03,,,169,Demerara-Mahaica,Demerara-Mahaica
1075,1075,2018-07-18 ,2018-07-18 ,GY-04,,,169,East Berbice-Corentyne,East Berbice-Corentyne
1076,1076,2018-07-18 ,2018-07-18 ,GY-05,,,169,Essequibo Islands-West Demerara,Essequibo Islands-West Demerara
1077,1077,2018-07-18 ,2018-07-18 ,GY-06,,,169,Mahaica-Berbice,Mahaica-Berbice
1078,1078,2018-07-18 ,2018-07-18 ,GY-07,,,169,Pomeroon-Supenaam,Pomeroon-Supenaam
1079,1079,2018-07-18 ,2018-07-18 ,GY-08,,,169,Potaro-Siparuni,Potaro-Siparuni
1080,1080,2018-07-18 ,2018-07-18 ,GY-09,,,169,Upper Demerara-Berbice,Upper Demerara-Berbice
1081,1081,2018-07-18 ,2018-07-18 ,GY-10,,,169,Upper Takutu-Upper Essequibo,Upper Takutu-Upper Essequibo
1082,1082,2018-07-18 ,2018-07-18 ,HK-01,,,170,Central and Western,Central and Western
1083,1083,2018-07-18 ,2018-07-18 ,HK-02,,,170,Eastern,Eastern
1084,1084,2018-07-18 ,2018-07-18 ,HK-03,,,170,Islands,Islands
1085,1085,2018-07-18 ,2018-07-18 ,HK-04,,,170,Kowloon City,Kowloon City
1086,1086,2018-07-18 ,2018-07-18 ,HK-05,,,170,Kwai Tsing,Kwai Tsing
1087,1087,2018-07-18 ,2018-07-18 ,HK-06,,,170,Kwun Tong,Kwun Tong
1088,1088,2018-07-18 ,2018-07-18 ,HK-07,,,170,North,North
1089,1089,2018-07-18 ,2018-07-18 ,HK-08,,,170,Sai Kung,Sai Kung
1090,1090,2018-07-18 ,2018-07-18 ,HK-09,,,170,Sha Tin,Sha Tin
1091,1091,2018-07-18 ,2018-07-18 ,HK-10,,,170,Sham Shui Po,Sham Shui Po
1092,1092,2018-07-18 ,2018-07-18 ,HK-11,,,170,Southern,Southern
1093,1093,2018-07-18 ,2018-07-18 ,HK-12,,,170,Tai Po,Tai Po
1094,1094,2018-07-18 ,2018-07-18 ,HK-13,,,170,Tsuen Wan,Tsuen Wan
1095,1095,2018-07-18 ,2018-07-18 ,HK-14,,,170,Tuen Mun,Tuen Mun
1096,1096,2018-07-18 ,2018-07-18 ,HK-15,,,170,Wan Chai,Wan Chai
1097,1097,2018-07-18 ,2018-07-18 ,HK-16,,,170,Wong Tai Sin,Wong Tai Sin
1098,1098,2018-07-18 ,2018-07-18 ,HK-17,,,170,Yau Tsim Mong,Yau Tsim Mong
1099,1099,2018-07-18 ,2018-07-18 ,HK-18,,,170,Yuen Long,Yuen Long
1100,1100,2018-07-18 ,2018-07-18 ,HN-01,,,172,Atlantida,Atlantida
1101,1101,2018-07-18 ,2018-07-18 ,HN-02,,,172,Choluteca,Choluteca
1102,1102,2018-07-18 ,2018-07-18 ,HN-03,,,172,Colon,Colon
1103,1103,2018-07-18 ,2018-07-18 ,HN-04,,,172,Comayagua,Comayagua
1104,1104,2018-07-18 ,2018-07-18 ,HN-05,,,172,Copan,Copan
1105,1105,2018-07-18 ,2018-07-18 ,HN-06,,,172,Cortes,Cortes
1106,1106,2018-07-18 ,2018-07-18 ,HN-07,,,172,El Paraiso,El Paraiso
1107,1107,2018-07-18 ,2018-07-18 ,HN-08,,,172,Francisco Morazan,Francisco Morazan
1108,1108,2018-07-18 ,2018-07-18 ,HN-09,,,172,Gracias a Dios,Gracias a Dios
1109,1109,2018-07-18 ,2018-07-18 ,HN-10,,,172,Intibuca,Intibuca
1110,1110,2018-07-18 ,2018-07-18 ,HN-11,,,172,Islas de la Bahia,Islas de la Bahia
1111,1111,2018-07-18 ,2018-07-18 ,HN-12,,,172,La Paz,La Paz
1112,1112,2018-07-18 ,2018-07-18 ,HN-13,,,172,Lempira,Lempira
1113,1113,2018-07-18 ,2018-07-18 ,HN-14,,,172,Ocotepeque,Ocotepeque
1114,1114,2018-07-18 ,2018-07-18 ,HN-15,,,172,Olancho,Olancho
1115,1115,2018-07-18 ,2018-07-18 ,HN-16,,,172,Santa Barbara,Santa Barbara
1116,1116,2018-07-18 ,2018-07-18 ,HN-17,,,172,Valle,Valle
1117,1117,2018-07-18 ,2018-07-18 ,HN-18,,,172,Yoro,Yoro
1118,1118,2018-07-18 ,2018-07-18 ,HR-01,,,173, ibensko-Kninska, ibensko-Kninska
1119,1119,2018-07-18 ,2018-07-18 ,HR-02,,,173,Bjelovarska-Bilogorska,Bjelovarska-Bilogorska
1120,1120,2018-07-18 ,2018-07-18 ,HR-03,,,173,Brodsko-Posavska,Brodsko-Posavska
1121,1121,2018-07-18 ,2018-07-18 ,HR-04,,,173,Dubrovacko-Neretvanska,Dubrovacko-Neretvanska
1122,1122,2018-07-18 ,2018-07-18 ,HR-05,,,173,Grad Zagreb,Grad Zagreb
1123,1123,2018-07-18 ,2018-07-18 ,HR-06,,,173,Istarska,Istarska
1124,1124,2018-07-18 ,2018-07-18 ,HR-07,,,173,Karlovacka,Karlovacka
1125,1125,2018-07-18 ,2018-07-18 ,HR-08,,,173,Koprivnicko-Kri evacka,Koprivnicko-Kri evacka
1126,1126,2018-07-18 ,2018-07-18 ,HR-09,,,173,Krapinsko-Zagorska,Krapinsko-Zagorska
1127,1127,2018-07-18 ,2018-07-18 ,HR-10,,,173,Licko-Senjska,Licko-Senjska
1128,1128,2018-07-18 ,2018-07-18 ,HR-11,,,173,Medimurska,Medimurska
1129,1129,2018-07-18 ,2018-07-18 ,HR-12,,,173,Osjecko-Baranjska,Osjecko-Baranjska
1130,1130,2018-07-18 ,2018-07-18 ,HR-13,,,173,Po e ko-Slavonska,Po e ko-Slavonska
1131,1131,2018-07-18 ,2018-07-18 ,HR-14,,,173,Primorsko-Goranska,Primorsko-Goranska
1132,1132,2018-07-18 ,2018-07-18 ,HR-15,,,173,Sisacko-Moslavacka,Sisacko-Moslavacka
1133,1133,2018-07-18 ,2018-07-18 ,HR-16,,,173,Splitsko-Dalmatinska,Splitsko-Dalmatinska
1134,1134,2018-07-18 ,2018-07-18 ,HR-17,,,173,Vara dinska,Vara dinska
1135,1135,2018-07-18 ,2018-07-18 ,HR-18,,,173,Viroviticko-Podravska,Viroviticko-Podravska
1136,1136,2018-07-18 ,2018-07-18 ,HR-19,,,173,Vukovarsko-Srijemska,Vukovarsko-Srijemska
1137,1137,2018-07-18 ,2018-07-18 ,HR-20,,,173,Zadarska,Zadarska
1138,1138,2018-07-18 ,2018-07-18 ,HR-21,,,173,Zagrebacka,Zagrebacka
1139,1139,2018-07-18 ,2018-07-18 ,HT-01,,,7,Centre,Centre
1140,1140,2018-07-18 ,2018-07-18 ,HT-02,,,7,Grand'Anse,Grand'Anse
1141,1141,2018-07-18 ,2018-07-18 ,HT-03,,,7,L'Artibonite,L'Artibonite
1142,1142,2018-07-18 ,2018-07-18 ,HT-04,,,7,Nippes,Nippes
1143,1143,2018-07-18 ,2018-07-18 ,HT-05,,,7,Nord-Est,Nord-Est
1144,1144,2018-07-18 ,2018-07-18 ,HT-06,,,7,Nord-Ouest,Nord-Ouest
1145,1145,2018-07-18 ,2018-07-18 ,HT-07,,,7,Nord,Nord
1146,1146,2018-07-18 ,2018-07-18 ,HT-08,,,7,Ouest,Ouest
1147,1147,2018-07-18 ,2018-07-18 ,HT-09,,,7,Sud-Est,Sud-Est
1148,1148,2018-07-18 ,2018-07-18 ,HT-10,,,7,Sud,Sud
1149,1149,2018-07-18 ,2018-07-18 ,HU-01,,,174,Bacs-Kiskun,Bacs-Kiskun
1150,1150,2018-07-18 ,2018-07-18 ,HU-02,,,174,Bekes,Bekes
1151,1151,2018-07-18 ,2018-07-18 ,HU-03,,,174,Baranya,Baranya
1152,1152,2018-07-18 ,2018-07-18 ,HU-04,,,174,Borsod-Abauj-Zemplen,Borsod-Abauj-Zemplen
1153,1153,2018-07-18 ,2018-07-18 ,HU-05,,,174,Budapest,Budapest
1154,1154,2018-07-18 ,2018-07-18 ,HU-06,,,174,Csongrad,Csongrad
1155,1155,2018-07-18 ,2018-07-18 ,HU-07,,,174,Fejer,Fejer
1156,1156,2018-07-18 ,2018-07-18 ,HU-08,,,174,Gyor-Moson-Sopron,Gyor-Moson-Sopron
1157,1157,2018-07-18 ,2018-07-18 ,HU-09,,,174,Hajdu-Bihar,Hajdu-Bihar
1158,1158,2018-07-18 ,2018-07-18 ,HU-10,,,174,Heves,Heves
1159,1159,2018-07-18 ,2018-07-18 ,HU-11,,,174,Jasz-Nagykun-Szolnok,Jasz-Nagykun-Szolnok
1160,1160,2018-07-18 ,2018-07-18 ,HU-12,,,174,Komarom-Esztergom,Komarom-Esztergom
1161,1161,2018-07-18 ,2018-07-18 ,HU-13,,,174,Nograd,Nograd
1162,1162,2018-07-18 ,2018-07-18 ,HU-14,,,174,Pest,Pest
1163,1163,2018-07-18 ,2018-07-18 ,HU-15,,,174,Somogy,Somogy
1164,1164,2018-07-18 ,2018-07-18 ,HU-16,,,174,Szabolcs-Szatmar-Bereg,Szabolcs-Szatmar-Bereg
1165,1165,2018-07-18 ,2018-07-18 ,HU-17,,,174,Tolna,Tolna
1166,1166,2018-07-18 ,2018-07-18 ,HU-18,,,174,Vas,Vas
1167,1167,2018-07-18 ,2018-07-18 ,HU-19,,,174,Veszprem,Veszprem
1168,1168,2018-07-18 ,2018-07-18 ,HU-20,,,174,Zala,Zala
1169,1169,2018-07-18 ,2018-07-18 ,ID-01,,,175,Aceh,Aceh
1170,1170,2018-07-18 ,2018-07-18 ,ID-02,,,175,Bali,Bali
1171,1171,2018-07-18 ,2018-07-18 ,ID-03,,,175,Bangka-Belitung,Bangka-Belitung
1172,1172,2018-07-18 ,2018-07-18 ,ID-04,,,175,Banten,Banten
1173,1173,2018-07-18 ,2018-07-18 ,ID-05,,,175,Bengkulu,Bengkulu
1174,1174,2018-07-18 ,2018-07-18 ,ID-06,,,175,Gorontalo,Gorontalo
1175,1175,2018-07-18 ,2018-07-18 ,ID-07,,,175,Irian Jaya Barat,Irian Jaya Barat
1176,1176,2018-07-18 ,2018-07-18 ,ID-08,,,175,Jakarta Raya,Jakarta Raya
1177,1177,2018-07-18 ,2018-07-18 ,ID-09,,,175,Jambi,Jambi
1178,1178,2018-07-18 ,2018-07-18 ,ID-10,,,175,Jawa Barat,Jawa Barat
1179,1179,2018-07-18 ,2018-07-18 ,ID-11,,,175,Jawa Tengah,Jawa Tengah
1180,1180,2018-07-18 ,2018-07-18 ,ID-12,,,175,Jawa Timur,Jawa Timur
1181,1181,2018-07-18 ,2018-07-18 ,ID-13,,,175,Kalimantan Barat,Kalimantan Barat
1182,1182,2018-07-18 ,2018-07-18 ,ID-14,,,175,Kalimantan Selatan,Kalimantan Selatan
1183,1183,2018-07-18 ,2018-07-18 ,ID-15,,,175,Kalimantan Tengah,Kalimantan Tengah
1184,1184,2018-07-18 ,2018-07-18 ,ID-16,,,175,Kalimantan Timur,Kalimantan Timur
1185,1185,2018-07-18 ,2018-07-18 ,ID-17,,,175,Kalimantan Utara,Kalimantan Utara
1186,1186,2018-07-18 ,2018-07-18 ,ID-18,,,175,Kepulauan Riau,Kepulauan Riau
1187,1187,2018-07-18 ,2018-07-18 ,ID-19,,,175,Lampung,Lampung
1188,1188,2018-07-18 ,2018-07-18 ,ID-20,,,175,Maluku Utara,Maluku Utara
1189,1189,2018-07-18 ,2018-07-18 ,ID-21,,,175,Maluku,Maluku
1190,1190,2018-07-18 ,2018-07-18 ,ID-22,,,175,Nusa Tenggara Barat,Nusa Tenggara Barat
1191,1191,2018-07-18 ,2018-07-18 ,ID-23,,,175,Nusa Tenggara Timur,Nusa Tenggara Timur
1192,1192,2018-07-18 ,2018-07-18 ,ID-24,,,175,Papua,Papua
1193,1193,2018-07-18 ,2018-07-18 ,ID-25,,,175,Riau,Riau
1194,1194,2018-07-18 ,2018-07-18 ,ID-26,,,175,Sulawesi Barat,Sulawesi Barat
1195,1195,2018-07-18 ,2018-07-18 ,ID-27,,,175,Sulawesi Selatan,Sulawesi Selatan
1196,1196,2018-07-18 ,2018-07-18 ,ID-28,,,175,Sulawesi Tengah,Sulawesi Tengah
1197,1197,2018-07-18 ,2018-07-18 ,ID-29,,,175,Sulawesi Tenggara,Sulawesi Tenggara
1198,1198,2018-07-18 ,2018-07-18 ,ID-30,,,175,Sulawesi Utara,Sulawesi Utara
1199,1199,2018-07-18 ,2018-07-18 ,ID-31,,,175,Sumatera Barat,Sumatera Barat
1200,1200,2018-07-18 ,2018-07-18 ,ID-32,,,175,Sumatera Selatan,Sumatera Selatan
1201,1201,2018-07-18 ,2018-07-18 ,ID-33,,,175,Sumatera Utara,Sumatera Utara
1202,1202,2018-07-18 ,2018-07-18 ,ID-34,,,175,Yogyakarta,Yogyakarta
1203,1203,2018-07-18 ,2018-07-18 ,IM-01,,,176,Ayre,Ayre
1204,1204,2018-07-18 ,2018-07-18 ,IM-02,,,176,Garff,Garff
1205,1205,2018-07-18 ,2018-07-18 ,IM-03,,,176,Glenfaba,Glenfaba
1206,1206,2018-07-18 ,2018-07-18 ,IM-04,,,176,Michael,Michael
1207,1207,2018-07-18 ,2018-07-18 ,IM-05,,,176,Middle,Middle
1208,1208,2018-07-18 ,2018-07-18 ,IM-06,,,176,Rushen,Rushen
1209,1209,2018-07-18 ,2018-07-18 ,IN-01,,,56,Andaman and Nicobar,Andaman and Nicobar
1210,1210,2018-07-18 ,2018-07-18 ,IN-02,,,56,Andhra Pradesh,Andhra Pradesh
1211,1211,2018-07-18 ,2018-07-18 ,IN-03,,,56,Arunachal Pradesh,Arunachal Pradesh
1212,1212,2018-07-18 ,2018-07-18 ,IN-04,,,56,Assam,Assam
1213,1213,2018-07-18 ,2018-07-18 ,IN-05,,,56,Bihar,Bihar
1214,1214,2018-07-18 ,2018-07-18 ,IN-06,,,56,Chandigarh,Chandigarh
1215,1215,2018-07-18 ,2018-07-18 ,IN-07,,,56,Chhattisgarh,Chhattisgarh
1216,1216,2018-07-18 ,2018-07-18 ,IN-08,,,56,Dadra and Nagar Haveli,Dadra and Nagar Haveli
1217,1217,2018-07-18 ,2018-07-18 ,IN-09,,,56,Daman and Diu,Daman and Diu
1218,1218,2018-07-18 ,2018-07-18 ,IN-10,,,56,Goa,Goa
1219,1219,2018-07-18 ,2018-07-18 ,IN-11,,,56,Gujarat,Gujarat
1220,1220,2018-07-18 ,2018-07-18 ,IN-12,,,56,Haryana,Haryana
1221,1221,2018-07-18 ,2018-07-18 ,IN-13,,,56,Himachal Pradesh,Himachal Pradesh
1222,1222,2018-07-18 ,2018-07-18 ,IN-14,,,56,Jammu and Kashmir,Jammu and Kashmir
1223,1223,2018-07-18 ,2018-07-18 ,IN-15,,,56,Jharkhand,Jharkhand
1224,1224,2018-07-18 ,2018-07-18 ,IN-16,,,56,Karnataka,Karnataka
1225,1225,2018-07-18 ,2018-07-18 ,IN-17,,,56,Kerala,Kerala
1226,1226,2018-07-18 ,2018-07-18 ,IN-18,,,56,Lakshadweep,Lakshadweep
1227,1227,2018-07-18 ,2018-07-18 ,IN-19,,,56,Madhya Pradesh,Madhya Pradesh
1228,1228,2018-07-18 ,2018-07-18 ,IN-20,,,56,Maharashtra,Maharashtra
1229,1229,2018-07-18 ,2018-07-18 ,IN-21,,,56,Manipur,Manipur
1230,1230,2018-07-18 ,2018-07-18 ,IN-22,,,56,Meghalaya,Meghalaya
1231,1231,2018-07-18 ,2018-07-18 ,IN-23,,,56,Mizoram,Mizoram
1232,1232,2018-07-18 ,2018-07-18 ,IN-24,,,56,Nagaland,Nagaland
1233,1233,2018-07-18 ,2018-07-18 ,IN-25,,,56,NCT of Delhi,NCT of Delhi
1234,1234,2018-07-18 ,2018-07-18 ,IN-26,,,56,Odisha,Odisha
1235,1235,2018-07-18 ,2018-07-18 ,IN-27,,,56,Puducherry,Puducherry
1236,1236,2018-07-18 ,2018-07-18 ,IN-28,,,56,Punjab,Punjab
1237,1237,2018-07-18 ,2018-07-18 ,IN-29,,,56,Rajasthan,Rajasthan
1238,1238,2018-07-18 ,2018-07-18 ,IN-30,,,56,Sikkim,Sikkim
1239,1239,2018-07-18 ,2018-07-18 ,IN-31,,,56,Tamil Nadu,Tamil Nadu
1240,1240,2018-07-18 ,2018-07-18 ,IN-32,,,56,Telangana,Telangana
1241,1241,2018-07-18 ,2018-07-18 ,IN-33,,,56,Tripura,Tripura
1242,1242,2018-07-18 ,2018-07-18 ,IN-34,,,56,Uttar Pradesh,Uttar Pradesh
1243,1243,2018-07-18 ,2018-07-18 ,IN-35,,,56,Uttarakhand,Uttarakhand
1244,1244,2018-07-18 ,2018-07-18 ,IN-36,,,56,West Bengal,West Bengal
1245,1245,2018-07-18 ,2018-07-18 ,IE-01,,,178,Carlow,Carlow
1246,1246,2018-07-18 ,2018-07-18 ,IE-02,,,178,Cavan,Cavan
1247,1247,2018-07-18 ,2018-07-18 ,IE-03,,,178,Clare,Clare
1248,1248,2018-07-18 ,2018-07-18 ,IE-04,,,178,Cork,Cork
1249,1249,2018-07-18 ,2018-07-18 ,IE-05,,,178,Donegal,Donegal
1250,1250,2018-07-18 ,2018-07-18 ,IE-06,,,178,Dublin,Dublin
1251,1251,2018-07-18 ,2018-07-18 ,IE-07,,,178,Galway,Galway
1252,1252,2018-07-18 ,2018-07-18 ,IE-08,,,178,Kerry,Kerry
1253,1253,2018-07-18 ,2018-07-18 ,IE-09,,,178,Kildare,Kildare
1254,1254,2018-07-18 ,2018-07-18 ,IE-10,,,178,Kilkenny,Kilkenny
1255,1255,2018-07-18 ,2018-07-18 ,IE-11,,,178,Laoighis,Laoighis
1256,1256,2018-07-18 ,2018-07-18 ,IE-12,,,178,Leitrim,Leitrim
1257,1257,2018-07-18 ,2018-07-18 ,IE-13,,,178,Limerick,Limerick
1258,1258,2018-07-18 ,2018-07-18 ,IE-14,,,178,Longford,Longford
1259,1259,2018-07-18 ,2018-07-18 ,IE-15,,,178,Louth,Louth
1260,1260,2018-07-18 ,2018-07-18 ,IE-16,,,178,Mayo,Mayo
1261,1261,2018-07-18 ,2018-07-18 ,IE-17,,,178,Meath,Meath
1262,1262,2018-07-18 ,2018-07-18 ,IE-18,,,178,Monaghan,Monaghan
1263,1263,2018-07-18 ,2018-07-18 ,IE-19,,,178,Offaly,Offaly
1264,1264,2018-07-18 ,2018-07-18 ,IE-20,,,178,Roscommon,Roscommon
1265,1265,2018-07-18 ,2018-07-18 ,IE-21,,,178,Sligo,Sligo
1266,1266,2018-07-18 ,2018-07-18 ,IE-22,,,178,Tipperary,Tipperary
1267,1267,2018-07-18 ,2018-07-18 ,IE-23,,,178,Waterford,Waterford
1268,1268,2018-07-18 ,2018-07-18 ,IE-24,,,178,Westmeath,Westmeath
1269,1269,2018-07-18 ,2018-07-18 ,IE-25,,,178,Wexford,Wexford
1270,1270,2018-07-18 ,2018-07-18 ,IE-26,,,178,Wicklow,Wicklow
1271,1271,2018-07-18 ,2018-07-18 ,IR-01,,,55,Alborz,Alborz
1272,1272,2018-07-18 ,2018-07-18 ,IR-02,,,55,Ardebil,Ardebil
1273,1273,2018-07-18 ,2018-07-18 ,IR-03,,,55,Bushehr,Bushehr
1274,1274,2018-07-18 ,2018-07-18 ,IR-04,,,55,Chahar Mahall and Bakhtiari,Chahar Mahall and Bakhtiari
1275,1275,2018-07-18 ,2018-07-18 ,IR-05,,,55,East Azarbaijan,East Azarbaijan
1276,1276,2018-07-18 ,2018-07-18 ,IR-06,,,55,Esfahan,Esfahan
1277,1277,2018-07-18 ,2018-07-18 ,IR-07,,,55,Fars,Fars
1278,1278,2018-07-18 ,2018-07-18 ,IR-08,,,55,Gilan,Gilan
1279,1279,2018-07-18 ,2018-07-18 ,IR-09,,,55,Golestan,Golestan
1280,1280,2018-07-18 ,2018-07-18 ,IR-10,,,55,Hamadan,Hamadan
1281,1281,2018-07-18 ,2018-07-18 ,IR-11,,,55,Hormozgan,Hormozgan
1282,1282,2018-07-18 ,2018-07-18 ,IR-12,,,55,Ilam,Ilam
1283,1283,2018-07-18 ,2018-07-18 ,IR-13,,,55,Kerman,Kerman
1284,1284,2018-07-18 ,2018-07-18 ,IR-14,,,55,Kermanshah,Kermanshah
1285,1285,2018-07-18 ,2018-07-18 ,IR-15,,,55,Khuzestan,Khuzestan
1286,1286,2018-07-18 ,2018-07-18 ,IR-16,,,55,Kohgiluyeh and Buyer Ahmad,Kohgiluyeh and Buyer Ahmad
1287,1287,2018-07-18 ,2018-07-18 ,IR-17,,,55,Kordestan,Kordestan
1288,1288,2018-07-18 ,2018-07-18 ,IR-18,,,55,Lorestan,Lorestan
1289,1289,2018-07-18 ,2018-07-18 ,IR-19,,,55,Markazi,Markazi
1290,1290,2018-07-18 ,2018-07-18 ,IR-20,,,55,Mazandaran,Mazandaran
1291,1291,2018-07-18 ,2018-07-18 ,IR-21,,,55,North Khorasan,North Khorasan
1292,1292,2018-07-18 ,2018-07-18 ,IR-22,,,55,Qazvin,Qazvin
1293,1293,2018-07-18 ,2018-07-18 ,IR-23,,,55,Qom,Qom
1294,1294,2018-07-18 ,2018-07-18 ,IR-24,,,55,Razavi Khorasan,Razavi Khorasan
1295,1295,2018-07-18 ,2018-07-18 ,IR-25,,,55,Semnan,Semnan
1296,1296,2018-07-18 ,2018-07-18 ,IR-26,,,55,Sistan and Baluchestan,Sistan and Baluchestan
1297,1297,2018-07-18 ,2018-07-18 ,IR-27,,,55,South Khorasan,South Khorasan
1298,1298,2018-07-18 ,2018-07-18 ,IR-28,,,55,Tehran,Tehran
1299,1299,2018-07-18 ,2018-07-18 ,IR-29,,,55,West Azarbaijan,West Azarbaijan
1300,1300,2018-07-18 ,2018-07-18 ,IR-30,,,55,Yazd,Yazd
1301,1301,2018-07-18 ,2018-07-18 ,IR-31,,,55,Zanjan,Zanjan
1302,1302,2018-07-18 ,2018-07-18 ,IQ-01,,,35,Al-Anbar,Al-Anbar
