rownames,project_id,date,type
2972,778,2013-08-01 ,16
2973,778,2017-06-01 ,32
2974,778,2017-05-01 ,64
2975,778,2017-05-01 ,128
2976,778,,512
2977,778,,2048
2978,779,2017-05-01 ,1
2979,779,2017-05-01 ,2
2980,779,2017-05-01 ,4
2981,779,2019-12-01 ,8
2982,779,2013-08-01 ,16
2983,779,2017-07-01 ,32
2984,779,2016-02-29 ,256
2985,779,2017-05-31 ,1024
2986,779,2020-03-16 ,2048
2987,780,2017-05-01 ,1
2988,780,2017-05-01 ,2
2989,780,2017-05-01 ,4
2990,780,2020-12-01 ,8
2991,780,2016-05-26 ,16
2992,780,2017-03-10 ,32
2993,780,2017-05-01 ,128
2994,780,2017-03-08 ,256
2995,780,2021-03-02 ,2048
2996,781,2017-05-01 ,1
2997,781,2017-05-01 ,2
2998,781,2017-05-01 ,4
2999,781,2020-12-01 ,8
3000,781,2016-10-24 ,16
3001,781,2018-01-31 ,32
3002,781,2013-03-06 ,128
3003,781,2021-03-02 ,2048
3004,782,2017-07-01 ,1
3005,782,2017-07-01 ,2
3006,782,2017-07-10 ,4
3007,782,2019-12-01 ,8
3008,782,2018-01-29 ,128
3009,782,2020-04-27 ,2048
3010,783,2017-07-24 ,1
3011,783,2018-12-31 ,8
3012,784,2017-08-01 ,1
3013,784,2017-08-01 ,2
3014,784,2017-08-01 ,4
3015,784,2018-12-31 ,8
3016,784,2017-08-01 ,16
3017,784,2017-08-01 ,64
3018,784,2017-08-01 ,128
3019,784,2018-11-06 ,2048
3020,785,2017-06-01 ,1
3021,785,2017-06-01 ,2
3022,785,2017-12-31 ,8
3023,785,2017-06-01 ,16
3024,786,2018-05-01 ,1
3025,786,2018-12-31 ,8
3026,787,2017-08-01 ,1
3027,787,2017-09-30 ,8
3028,788,2017-08-01 ,1
3029,788,2017-08-01 ,2
3030,788,2018-03-31 ,8
3031,788,2017-09-01 ,16
3032,788,2017-12-31 ,32
3033,788,2017-09-20 ,128
3034,788,2018-01-30 ,512
3035,789,2017-09-13 ,1
3036,789,2017-09-13 ,2
3037,789,2017-09-13 ,4
3038,789,2018-12-31 ,8
3039,789,2017-09-20 ,16
3040,789,2017-10-15 ,64
3041,789,2017-09-21 ,256
3042,789,2017-12-09 ,512
3043,790,2017-09-01 ,1
3044,790,2017-09-01 ,4
3045,790,2021-12-01 ,8
3046,790,2017-12-02 ,16
3047,790,2017-12-21 ,32
3048,791,2017-08-01 ,1
3049,791,2018-12-31 ,8
3050,791,2018-10-19 ,2048
3051,792,2017-08-01 ,1
3052,792,2018-02-01 ,8
3053,792,2018-11-02 ,2048
3054,794,2017-09-01 ,1
3055,794,2019-12-01 ,8
3056,794,2017-11-20 ,16
3057,794,2019-05-24 ,2048
3058,795,2017-10-09 ,1
3059,795,,2
3060,795,2018-03-31 ,8
3061,795,,16
3062,795,,32
3063,795,,64
3064,795,,512
3065,795,2018-10-30 ,2048
3066,796,2017-10-17 ,1
3067,796,2018-12-31 ,8
3068,797,2017-10-01 ,1
3069,797,2022-06-01 ,8
3070,797,2017-12-05 ,128
3071,797,2023-01-31 ,2048
3072,798,2017-10-24 ,1
3073,798,,2
3074,798,2017-11-24 ,8
3075,798,,16
3076,798,,32
3077,798,,64
3078,798,,2048
3079,799,2017-10-25 ,1
3080,799,2018-01-31 ,8
3081,800,2017-10-01 ,1
3082,800,2017-12-31 ,8
3083,801,2018-01-01 ,1
3084,801,2018-12-31 ,8
3085,802,2018-01-01 ,1
3086,802,,2
3087,802,2018-12-31 ,8
3088,802,,16
3089,802,,32
3090,802,,64
3091,802,,2048
3092,803,2018-01-01 ,1
3093,803,2018-12-31 ,8
3094,804,2018-01-01 ,1
3095,804,2018-12-31 ,8
3096,805,2018-01-01 ,1
3097,805,2018-12-31 ,8
3098,806,2018-01-01 ,1
3099,806,2018-12-31 ,8
3100,807,2017-10-01 ,1
3101,807,2019-12-31 ,8
3102,807,2020-04-27 ,2048
3103,808,2017-11-01 ,1
3104,808,2018-05-31 ,8
3105,809,2017-10-01 ,1
3106,809,2018-10-31 ,8
3107,809,2019-01-07 ,2048
3108,810,2018-01-01 ,1
3109,810,2018-12-31 ,8
3110,811,2018-01-01 ,1
3111,811,2018-12-31 ,8
3112,812,2018-01-01 ,1
3113,812,2018-12-31 ,8
3114,813,2018-01-01 ,1
3115,813,2018-12-31 ,8
3116,814,2017-10-01 ,1
3117,814,2017-10-01 ,2
3118,814,2017-10-01 ,4
3119,814,2017-12-31 ,8
3120,814,,16
3121,814,,32
3122,814,2017-10-01 ,64
3123,814,2017-12-01 ,128
3124,814,,512
3125,814,2017-12-01 ,2048
3126,815,2017-09-01 ,1
3127,815,2017-11-01 ,8
3128,816,2017-09-01 ,1
3129,816,2017-12-31 ,8
3130,817,2018-01-01 ,1
3131,817,2018-01-01 ,2
3132,817,2015-01-04 ,4
3133,817,2021-12-01 ,8
3134,817,2016-02-26 ,128
3135,817,2022-02-10 ,2048
3136,818,2018-01-01 ,1
3137,818,2018-01-01 ,2
3138,818,2016-04-01 ,4
3139,818,2022-12-01 ,8
3140,818,2023-03-24 ,2048
3141,819,2017-11-01 ,1
3142,819,2018-01-01 ,2
3143,819,2018-01-01 ,4
3144,819,2021-12-01 ,8
3145,819,2018-10-01 ,16
3146,819,,32
3147,819,2018-03-01 ,64
3148,819,2018-06-01 ,128
3149,819,2022-05-11 ,2048
3150,820,2018-01-01 ,1
3151,820,,2
3152,820,2018-12-31 ,8
3153,820,,16
3154,820,,32
3155,820,,64
3156,820,2018-01-01 ,128
3157,820,,512
3158,820,2018-01-01 ,2048
3159,821,2018-01-01 ,1
3160,821,,2
3161,821,2021-12-01 ,8
3162,821,,16
3163,821,,32
3164,821,,64
3165,821,2021-07-09 ,2048
3166,822,2018-01-01 ,1
3167,822,,2
3168,822,,4
3169,822,2024-12-01 ,8
3170,822,2022-01-01 ,16
3171,822,2023-12-01 ,32
3172,822,,64
3173,822,2021-02-01 ,128
3174,822,,2048
3175,823,2018-01-01 ,1
3176,823,2019-12-31 ,8
3177,824,2018-01-01 ,1
3178,824,2018-12-31 ,8
3179,824,2018-11-02 ,2048
3180,825,2018-01-01 ,1
3181,825,2018-01-01 ,2
3182,825,2020-12-01 ,8
3183,825,2018-01-01 ,16
3184,825,,32
3185,825,2018-01-01 ,64
3186,825,2021-02-02 ,2048
3187,826,2018-01-01 ,1
3188,826,2019-12-31 ,8
3189,826,2019-12-24 ,2048
3190,827,2019-04-01 ,1
3191,827,2023-08-01 ,8
3192,827,2023-03-28 ,2048
3193,828,2017-11-01 ,1
3194,828,2018-01-31 ,8
3195,829,2017-10-02 ,1
3196,829,2017-12-31 ,8
3197,829,2017-11-29 ,16
3198,829,2017-12-04 ,32
3199,829,2017-10-06 ,128
3200,830,2018-01-01 ,1
3201,830,2018-01-01 ,2
3202,830,2018-01-01 ,4
3203,830,2018-12-31 ,8
3204,831,2018-01-01 ,1
3205,831,,2
3206,831,,4
3207,831,2023-04-01 ,8
3208,831,,16
3209,831,,32
3210,831,2018-01-01 ,64
3211,831,2018-08-01 ,128
3212,831,,2048
3213,832,2018-01-01 ,1
3214,832,,2
3215,832,2018-12-31 ,8
3216,832,,16
3217,832,,32
3218,832,,64
3219,832,2018-01-01 ,128
3220,832,,512
3221,832,2018-01-01 ,2048
3222,834,2017-10-01 ,1
3223,834,2017-10-01 ,2
3224,834,2017-10-01 ,4
3225,834,2018-01-31 ,8
3226,834,2017-11-30 ,16
3227,834,2017-12-08 ,32
3228,834,2017-10-08 ,64
3229,834,2017-10-16 ,128
3230,834,2018-02-19 ,256
3231,834,2018-01-15 ,512
3232,835,2017-10-01 ,1
3233,835,2017-10-01 ,2
3234,835,2017-10-01 ,4
3235,835,2019-08-01 ,8
3236,835,2017-12-11 ,128
3237,835,2019-03-05 ,2048
3238,836,2016-01-01 ,1
3239,836,2018-08-01 ,8
3240,837,2017-09-01 ,1
3241,837,,2
3242,837,2024-12-01 ,8
3243,837,2017-09-01 ,16
3244,837,2017-11-01 ,32
3245,837,,64
3246,837,,512
3247,837,,2048
3248,838,2018-01-01 ,1
3249,838,,2
3250,838,2024-12-01 ,8
3251,838,,16
3252,838,,32
3253,838,,64
3254,838,,512
3255,838,,2048
3256,839,2018-01-01 ,1
3257,839,,2
3258,839,2019-12-31 ,8
3259,839,,16
3260,839,,32
3261,839,,64
3262,839,2019-05-17 ,2048
3263,840,2017-11-22 ,1
3264,840,2018-08-01 ,8
3265,841,2017-11-01 ,1
3266,841,,2
3267,841,2022-09-01 ,8
3268,841,,16
3269,841,,32
3270,841,,64
3271,841,2023-02-01 ,2048
3272,843,2017-10-16 ,1
3273,843,,2
3274,843,2017-12-20 ,8
3275,843,,16
3276,843,,32
3277,843,,64
3278,843,,2048
3279,844,2017-11-07 ,1
3280,844,,2
3281,844,2018-01-15 ,8
3282,844,,16
3283,844,,32
3284,844,,64
3285,844,,2048
3286,845,2017-10-10 ,1
3287,845,,2
3288,845,2018-01-10 ,8
3289,845,,16
3290,845,,32
3291,845,,64
3292,845,,2048
3293,846,2017-11-01 ,1
3294,846,2018-12-24 ,8
3295,847,2018-01-01 ,1
3296,847,2018-08-01 ,8
3297,847,2018-10-01 ,2048
3298,848,2018-01-01 ,1
3299,848,2018-01-01 ,2
3300,848,2018-01-01 ,4
3301,848,2018-06-01 ,8
3302,848,2018-03-01 ,16
3303,848,2018-08-01 ,32
3304,848,2018-02-01 ,64
3305,848,2018-02-01 ,128
3306,848,2018-08-01 ,2048
3307,850,2018-01-01 ,1
3308,850,,2
3309,850,2018-12-31 ,8
3310,850,,16
3311,850,,32
3312,850,,64
3313,850,,2048
3314,851,2018-01-01 ,1
3315,851,2018-12-01 ,8
3316,851,2018-12-17 ,2048
3317,852,2018-01-01 ,1
3318,852,2018-01-01 ,2
3319,852,2018-01-01 ,4
3320,852,2019-01-01 ,8
3321,852,2018-01-01 ,16
3322,852,2018-09-01 ,32
3323,852,2018-01-01 ,64
3324,852,2018-09-01 ,128
3325,852,2019-10-24 ,2048
3326,853,2009-01-07 ,1
3327,853,2010-03-10 ,8
3328,855,2018-01-01 ,1
3329,855,,2
3330,855,2023-12-01 ,8
3331,855,,16
3332,855,,32
3333,855,,64
3334,855,,2048
3335,856,2018-01-01 ,1
3336,856,,2
3337,856,2024-12-01 ,8
3338,856,,16
3339,856,,32
3340,856,,64
3341,856,,2048
3342,857,2018-01-01 ,1
3343,857,,2
3344,857,,4
3345,857,2024-06-01 ,8
3346,857,2020-01-01 ,16
3347,857,,32
3348,857,,64
3349,857,2019-07-01 ,128
3350,857,,2048
3351,858,2018-02-01 ,1
3352,858,2018-06-30 ,8
3353,859,2018-02-06 ,1
3354,859,,2
3355,859,2020-12-01 ,8
3356,859,,16
3357,859,,32
3358,859,,64
3359,859,,2048
3360,860,2018-01-15 ,1
3361,860,2018-01-01 ,2
3362,860,2018-06-30 ,8
3363,860,2018-01-01 ,16
3364,860,2018-06-01 ,32
3365,860,2018-01-01 ,64
3366,860,2018-02-01 ,128
3367,860,2018-02-01 ,256
3368,860,,512
3369,860,2018-06-01 ,2048
3370,861,2018-02-01 ,1
3371,861,2024-12-01 ,8
3372,862,2017-11-01 ,1
3373,862,2017-11-01 ,2
3374,862,2017-12-01 ,4
3375,862,2024-12-01 ,8
3376,862,,16
3377,862,,32
3378,862,2017-11-01 ,64
3379,862,,128
3380,862,,2048
3381,863,2018-01-01 ,1
3382,863,2021-12-01 ,8
3383,863,2022-02-11 ,2048
3384,864,2018-01-01 ,1
3385,864,2022-12-01 ,8
3386,864,2023-02-09 ,2048
3387,865,2018-02-22 ,1
3388,865,2018-12-31 ,8
3389,866,2018-02-22 ,1
3390,866,2018-12-31 ,8
3391,867,2018-02-26 ,1
3392,867,2018-12-31 ,8
3393,868,2018-02-01 ,1
3394,868,,2
3395,868,,4
3396,868,2019-12-01 ,8
3397,868,2019-02-01 ,16
3398,868,2019-03-01 ,32
3399,868,2019-02-01 ,64
3400,868,2018-06-01 ,128
3401,868,2019-05-01 ,256
3402,868,2019-06-01 ,512
3403,868,2020-01-07 ,2048
3404,869,2018-07-01 ,1
3405,869,,2
3406,869,2021-06-01 ,8
3407,869,2018-04-01 ,16
3408,869,2018-08-01 ,32
3409,869,2018-02-01 ,64
3410,869,2018-02-01 ,128
3411,869,2018-10-01 ,256
3412,869,,512
3413,869,2021-06-25 ,2048
3414,870,2018-02-01 ,1
3415,870,,2
3416,870,2018-11-01 ,8
3417,870,,16
3418,870,,32
3419,870,,64
3420,870,,2048
3421,871,2018-01-04 ,1
3422,871,2018-06-30 ,8
3423,872,2018-01-01 ,1
3424,872,2018-01-01 ,2
3425,872,2018-02-01 ,4
3426,872,2019-06-30 ,8
3427,872,,16
3428,872,,32
3429,872,,64
3430,872,2018-08-01 ,2048
3431,873,2018-01-01 ,1
3432,873,2022-08-01 ,8
3433,873,2023-01-31 ,2048
3434,874,2018-07-01 ,1
3435,874,2021-12-01 ,8
3436,874,2022-06-30 ,2048
3437,875,2018-07-01 ,1
3438,875,2018-07-01 ,2
3439,875,2023-12-01 ,8
3440,875,2018-07-01 ,16
3441,875,,32
3442,875,2018-07-01 ,64
3443,875,2021-01-01 ,128
3444,875,,2048
3445,876,2018-03-01 ,1
3446,876,,2
3447,876,2021-06-01 ,8
3448,876,,16
3449,876,,32
3450,876,,64
3451,876,2021-07-16 ,2048
3452,877,2018-01-01 ,1
3453,877,2020-12-01 ,8
3454,877,2019-11-28 ,2048
3455,878,2018-04-25 ,1
3456,878,2019-12-01 ,8
3457,878,2019-06-03 ,2048
3458,879,2018-04-25 ,1
3459,879,2019-12-01 ,8
3460,879,2019-12-24 ,2048
3461,880,2018-04-01 ,1
3462,880,2021-11-01 ,8
3463,880,2021-07-16 ,2048
3464,881,2018-05-14 ,1
3465,881,2018-12-31 ,8
3466,882,2018-06-01 ,1
3467,882,2024-12-01 ,8
3468,883,2018-08-01 ,1
3469,883,2021-12-01 ,8
3470,883,2021-03-02 ,2048
3471,884,2018-05-14 ,1
3472,884,,2
3473,884,2018-06-29 ,8
3474,884,,16
3475,884,,32
3476,884,,64
3477,884,,2048
3478,885,2018-05-01 ,1
3479,885,2018-10-01 ,8
3480,885,2019-01-07 ,2048
3481,886,2018-05-28 ,1
3482,886,2019-01-01 ,8
3483,886,2020-04-30 ,2048
3484,887,2018-05-01 ,1
3485,887,,2
3486,887,2021-09-01 ,8
3487,887,,16
3488,887,,32
3489,887,,64
3490,887,2022-05-11 ,2048
3491,888,2018-06-01 ,1
3492,888,2018-12-05 ,8
3493,889,2018-01-01 ,1
3494,889,2020-12-01 ,2
3495,889,2018-12-01 ,8
3496,889,,16
3497,889,,32
3498,889,,64
3499,889,2018-10-31 ,2048
3500,890,2018-07-01 ,1
3501,890,2022-12-01 ,8
3502,890,2023-01-31 ,2048
3503,891,2018-06-11 ,1
3504,891,2018-06-01 ,2
3505,891,2018-08-31 ,8
3506,891,2018-08-01 ,16
3507,891,2018-08-01 ,32
3508,891,2018-06-01 ,64
3509,891,2018-07-01 ,128
3510,891,2018-08-01 ,256
3511,891,2018-09-06 ,2048
3512,892,2018-07-01 ,1
3513,892,2018-07-01 ,2
3514,892,2018-07-01 ,4
3515,892,2023-12-01 ,8
3516,892,2018-07-01 ,16
3517,892,,32
3518,892,2018-07-01 ,64
3519,892,,2048
3520,893,2018-07-12 ,1
3521,893,,2
3522,893,2018-07-31 ,8
3523,893,,16
3524,893,,32
3525,893,,64
3526,893,,2048
3527,894,2018-08-01 ,1
3528,894,2020-04-01 ,8
3529,894,2021-02-02 ,2048
3530,923,2010-01-01 ,1
3531,923,2010-12-01 ,8
3532,950,2018-07-01 ,1
3533,950,2018-07-25 ,2
3534,950,2018-07-01 ,4
3535,950,2018-10-01 ,8
3536,950,,16
3537,950,,32
3538,950,2018-07-01 ,64
3539,950,2019-01-07 ,2048
3540,951,2018-08-01 ,1
3541,951,2018-08-03 ,2
3542,951,2018-12-01 ,8
3543,951,2018-12-20 ,2048
3544,952,2018-08-01 ,1
3545,952,2018-09-01 ,2
3546,952,2018-09-01 ,4
3547,952,2023-12-01 ,8
3548,952,2019-05-01 ,16
3549,952,,32
3550,952,2019-01-16 ,64
3551,952,2019-05-01 ,128
3552,952,2020-01-01 ,256
3553,952,,2048
3554,953,2018-08-01 ,1
3555,953,2018-08-01 ,2
3556,953,2018-09-01 ,4
3557,953,2019-06-01 ,8
3558,953,2018-09-01 ,16
3559,953,,32
3560,953,2018-09-01 ,64
3561,953,2018-09-01 ,128
3562,953,2019-10-11 ,2048
3563,954,2018-08-01 ,1
3564,954,,2
3565,954,2018-10-01 ,8
3566,954,,16
3567,954,,32
3568,954,,64
3569,954,,2048
3570,955,2010-08-01 ,1
3571,955,2010-10-01 ,8
3572,956,2018-08-01 ,1
3573,956,2018-08-01 ,2
3574,956,2018-10-01 ,8
3575,956,,16
3576,956,,32
3577,956,,64
3578,956,,2048
3579,957,2018-08-01 ,1
3580,957,2018-08-01 ,2
3581,957,2018-08-01 ,4
3582,957,2019-04-01 ,8
3583,957,2018-08-01 ,16
3584,957,,32
3585,957,2018-08-01 ,64
3586,957,2019-06-05 ,2048
3587,958,2018-08-01 ,1
3588,958,2018-08-20 ,2
3589,958,2019-08-01 ,8
3590,958,2019-01-25 ,2048
3591,959,2018-09-01 ,1
3592,959,2022-12-01 ,8
3593,959,2023-01-31 ,2048
3594,961,2018-06-01 ,1
3595,961,2018-06-01 ,2
3596,961,2018-06-01 ,4
3597,961,2023-12-01 ,8
3598,961,2018-07-01 ,16
3599,961,,32
3600,961,2018-06-01 ,64
3601,961,2019-01-01 ,128
3602,961,,2048
3603,962,2018-09-01 ,1
3604,962,2018-09-06 ,2
3605,962,2018-12-01 ,8
3606,963,2018-09-01 ,1
3607,963,2023-09-01 ,8
3608,964,2019-01-01 ,1
3609,964,2024-12-01 ,8
3610,965,2018-01-01 ,1
3611,965,2023-06-01 ,8
3612,966,2018-10-01 ,1
3613,966,2018-10-01 ,2
3614,966,2018-10-01 ,4
3615,966,2018-12-01 ,8
3616,966,2018-10-01 ,16
3617,966,,32
3618,966,2018-10-01 ,64
3619,966,,2048
3620,967,2019-01-01 ,1
3621,967,2019-12-01 ,8
3622,967,2019-03-19 ,2048
3623,968,2019-01-01 ,1
3624,968,2019-12-01 ,8
3625,969,2010-01-01 ,1
3626,969,2010-12-01 ,8
3627,969,2021-01-28 ,2048
3628,970,2019-01-01 ,1
3629,970,2019-01-01 ,2
3630,970,2019-01-01 ,4
3631,970,2019-12-01 ,8
3632,970,2019-01-01 ,16
3633,970,2019-01-01 ,32
3634,970,,64
3635,970,2019-02-01 ,512
3636,970,,2048
3637,971,2019-01-01 ,1
3638,971,,2
3639,971,2019-12-01 ,8
3640,971,,16
3641,971,,32
3642,971,,64
3643,971,2021-01-28 ,2048
3644,972,2018-10-01 ,1
3645,972,2018-10-01 ,2
3646,972,2018-12-01 ,4
3647,972,2019-03-01 ,8
3648,972,2018-12-01 ,16
3649,972,2019-01-01 ,32
3650,972,2018-10-01 ,64
3651,972,2018-11-01 ,128
3652,972,2020-04-22 ,2048
3653,973,2018-10-01 ,1
3654,973,2019-05-01 ,8
3655,973,2020-04-22 ,2048
3656,974,2018-08-01 ,1
3657,974,2018-08-01 ,2
3658,974,2023-05-01 ,8
3659,974,,16
3660,974,,32
3661,974,2018-12-01 ,64
3662,974,2018-12-01 ,128
3663,974,,2048
3664,975,2019-01-01 ,1
3665,975,2025-03-01 ,8
3666,976,2019-01-01 ,1
3667,976,2019-12-01 ,8
3668,976,2021-01-28 ,2048
3669,977,2019-01-01 ,1
3670,977,2019-12-01 ,8
3671,977,2021-01-28 ,2048
3672,978,2019-01-01 ,1
3673,978,2019-12-01 ,8
3674,978,2021-01-28 ,2048
3675,979,2019-01-01 ,1
3676,979,2019-12-01 ,8
3677,979,2021-01-28 ,2048
3678,980,2019-01-01 ,1
3679,980,2019-12-01 ,8
3680,980,2020-05-06 ,2048
3681,981,2019-01-01 ,1
3682,981,2019-12-01 ,8
3683,981,2020-05-06 ,2048
3684,982,2019-01-01 ,1
3685,982,2019-12-01 ,8
3686,982,2020-05-06 ,2048
3687,983,2018-10-01 ,1
3688,983,2018-10-01 ,2
3689,983,2018-10-01 ,4
3690,983,2021-03-01 ,8
3691,983,2018-11-01 ,16
3692,983,,32
3693,983,2018-10-01 ,64
3694,983,2020-03-16 ,2048
3695,984,2019-01-01 ,1
3696,984,2019-12-01 ,8
3697,984,2021-01-28 ,2048
3698,985,2019-01-01 ,1
3699,985,2020-04-01 ,8
3700,985,2021-01-28 ,2048
3701,986,2018-11-01 ,1
3702,986,2018-11-01 ,2
3703,986,2018-11-01 ,4
3704,986,2019-03-01 ,8
3705,986,,16
3706,986,,32
3707,986,,64
3708,986,,2048
3709,987,2018-11-01 ,1
3710,987,2020-12-01 ,8
3711,987,2021-01-29 ,2048
3712,988,2019-01-01 ,1
3713,988,2020-04-01 ,8
3714,988,2020-03-18 ,2048
3715,989,2018-09-01 ,1
3716,989,2020-06-01 ,8
3717,989,2022-06-30 ,2048
3718,990,2019-01-01 ,1
3719,990,2019-12-01 ,8
3720,991,2018-11-01 ,1
3721,991,2020-12-01 ,8
3722,991,2020-04-06 ,2048
3723,992,2019-01-01 ,1
3724,992,2022-12-01 ,8
3725,992,2023-03-24 ,2048
3726,993,2019-01-01 ,1
3727,993,2019-12-01 ,8
3728,993,2019-12-24 ,2048
3729,994,2019-01-01 ,1
3730,994,,2
3731,994,2024-09-01 ,8
3732,994,2019-12-01 ,16
3733,994,,32
3734,994,2019-09-01 ,64
3735,994,2019-03-01 ,128
3736,994,,2048
3737,995,2019-01-01 ,1
3738,995,2022-12-01 ,8
3739,995,2023-03-24 ,2048
3740,996,2018-11-01 ,1
3741,996,2019-12-01 ,8
3742,996,2019-12-24 ,2048
3743,998,2018-11-01 ,1
3744,998,2018-12-01 ,2
3745,998,2020-03-01 ,8
3746,998,,16
3747,998,,32
3748,998,2018-11-01 ,64
3749,998,,128
3750,998,2021-02-02 ,2048
3751,1000,2019-01-01 ,1
3752,1000,,2
3753,1000,2019-01-01 ,4
3754,1000,2019-12-01 ,8
3755,1000,2019-01-01 ,16
3756,1000,2019-06-01 ,32
3757,1000,2019-01-01 ,64
3758,1000,2019-01-01 ,256
3759,1000,2019-09-01 ,512
3760,1000,2019-12-24 ,2048
3761,1001,2020-01-01 ,1
3762,1001,2022-12-01 ,8
3763,1001,2023-03-28 ,2048
3764,1002,2019-01-01 ,1
3765,1002,2019-12-01 ,8
3766,1002,2019-09-25 ,2048
3767,1004,2018-11-01 ,1
3768,1004,2018-12-04 ,2
3769,1004,2019-04-01 ,8
3770,1004,2019-06-03 ,2048
3771,1005,2018-12-01 ,1
3772,1005,,2
3773,1005,2021-12-01 ,8
3774,1005,,16
3775,1005,,32
3776,1005,,64
3777,1005,2021-12-20 ,2048
3778,1006,2018-12-01 ,1
3779,1006,2018-12-21 ,2
3780,1006,2019-12-01 ,8
3781,1006,2019-06-03 ,2048
3782,1008,2019-01-01 ,1
3783,1008,2024-06-01 ,8
3784,1009,2019-02-01 ,1
3785,1009,2019-01-25 ,2
3786,1009,2021-01-01 ,8
3787,1009,2022-06-30 ,2048
3788,1011,2019-01-01 ,1
3789,1011,2021-10-01 ,8
3790,1011,2021-11-23 ,2048
3791,1017,2019-01-01 ,1
3792,1017,2019-01-30 ,2
3793,1017,2019-07-01 ,8
3794,1017,2020-10-21 ,2048
3795,1019,2019-01-01 ,1
3796,1019,2019-02-04 ,2
3797,1019,2020-06-01 ,8
3798,1019,2021-02-02 ,2048
3799,1020,2019-01-01 ,1
3800,1020,2019-02-04 ,2
3801,1020,2019-02-01 ,8
3802,1020,2021-02-02 ,2048
3803,1021,2019-01-01 ,1
3804,1021,2019-02-04 ,2
3805,1021,2020-04-01 ,8
3806,1021,2021-02-02 ,2048
3807,1023,2019-01-01 ,1
3808,1023,2020-12-01 ,8
3809,1023,2021-02-02 ,2048
3810,1024,2019-01-01 ,1
3811,1024,2022-09-01 ,8
3812,1024,2023-02-10 ,2048
3813,1025,2019-04-01 ,1
3814,1025,2020-02-01 ,8
3815,1025,2020-04-27 ,2048
3816,1026,2019-02-01 ,1
3817,1026,2019-03-01 ,2
3818,1026,2019-05-01 ,8
3819,1027,2019-05-01 ,1
3820,1027,2019-03-05 ,2
3821,1027,2020-05-01 ,8
3822,1028,2019-05-01 ,1
3823,1028,2019-03-05 ,2
3824,1028,2020-05-05 ,8
3825,1029,2019-02-01 ,1
3826,1029,2019-03-12 ,2
3827,1029,2019-12-01 ,8
3828,1029,2019-11-06 ,2048
3829,1030,2019-05-01 ,1
3830,1030,2019-05-01 ,2
3831,1030,2019-02-01 ,4
3832,1030,2022-09-01 ,8
3833,1030,,16
3834,1030,,32
3835,1030,2019-02-01 ,64
3836,1030,2019-01-01 ,128
3837,1030,2022-10-05 ,2048
3838,1031,2019-03-01 ,1
3839,1031,2019-03-27 ,2
3840,1031,2019-12-01 ,8
3841,1031,2021-02-02 ,2048
3842,1033,2019-04-01 ,1
3843,1033,2020-04-01 ,8
3844,1033,2021-01-29 ,2048
3845,1034,2019-04-10 ,1
3846,1034,2020-10-01 ,8
3847,1034,2021-04-07 ,2048
3848,1035,2019-03-01 ,1
3849,1035,2019-04-18 ,2
3850,1035,2019-10-01 ,8
3851,1035,2020-04-27 ,2048
3852,1037,2019-04-01 ,1
3853,1037,2019-04-23 ,2
3854,1037,2019-11-01 ,8
3855,1037,2019-12-24 ,2048
3856,1039,2019-05-01 ,1
3857,1039,2019-05-01 ,2
3858,1039,2019-05-01 ,4
3859,1039,2019-10-01 ,8
3860,1039,2019-05-01 ,16
3861,1039,2019-09-01 ,32
3862,1039,,64
3863,1039,2019-07-01 ,128
3864,1039,2019-09-01 ,256
3865,1039,2019-12-01 ,512
3866,1039,2020-04-27 ,2048
3867,1040,2019-05-01 ,1
3868,1040,2019-05-01 ,2
3869,1040,2019-05-01 ,4
3870,1040,2019-08-01 ,8
3871,1040,2019-05-01 ,16
3872,1040,2019-06-01 ,32
3873,1040,2019-05-01 ,64
3874,1040,2019-05-01 ,128
3875,1040,2019-06-01 ,256
3876,1040,2019-07-01 ,512
3877,1040,2019-09-24 ,2048
3878,1041,2019-05-01 ,1
3879,1041,2019-05-15 ,2
3880,1041,2019-09-01 ,8
3881,1041,2019-10-23 ,2048
3882,1044,2019-04-01 ,1
3883,1044,2019-05-16 ,2
3884,1044,2019-12-01 ,8
3885,1044,2020-04-27 ,2048
3886,1045,2019-03-01 ,1
3887,1045,2019-05-21 ,2
3888,1045,2020-08-01 ,8
3889,1045,2021-02-02 ,2048
3890,1047,2019-05-01 ,1
3891,1047,2020-12-01 ,8
3892,1047,2020-05-06 ,2048
3893,1048,2019-05-01 ,1
3894,1048,2024-12-01 ,8
3895,1048,2020-12-28 ,2048
3896,1049,2019-05-01 ,1
3897,1049,2023-12-01 ,8
3898,1050,2019-02-01 ,1
3899,1050,2019-06-03 ,2
3900,1050,2019-02-01 ,4
3901,1050,2021-12-01 ,8
3902,1050,2019-09-01 ,16
3903,1050,,32
3904,1050,2019-09-01 ,64
3905,1050,2019-07-01 ,128
3906,1050,2022-05-11 ,2048
3907,1051,2019-01-01 ,1
3908,1051,2019-04-01 ,8
3909,1051,2019-11-28 ,2048
3910,1055,2019-06-01 ,1
3911,1055,2020-12-01 ,8
3912,1055,2020-10-22 ,2048
3913,1056,2018-12-01 ,1
3914,1056,2019-05-01 ,8
3915,1056,2021-02-02 ,2048
3916,1057,2019-07-01 ,1
3917,1057,2019-06-21 ,2
3918,1057,2019-10-01 ,8
3919,1057,2019-10-11 ,2048
3920,1058,2019-05-01 ,1
3921,1058,2022-05-01 ,8
