rownames,macro_budget_id,year,amount,comment,project_id,accounting_amount
1,6157,2014,33200,,240,0
2,6158,2015,33200,,240,0
3,1493735,2016,15400,,566,0
4,11347718,2015,2944.72,,387,2944.72
5,40681217,2013,178318.63,,192,178318.63
6,40681266,2013,12433,,75,12433
7,40681268,2013,25542.79,,201,25542.79
8,40681275,2013,6640,,9,6640
9,40681276,2013,7885,,181,7885
10,40681277,2013,8549,,109,8549
11,40681278,2013,3320,,158,3320
12,40681290,2013,46587.16,,146,46587.16
13,40681293,2013,20425.47,,52,20425.47
14,40681310,2013,233242.5,,212,233242.5
15,40681311,2013,35196.47,,235,35196.47
16,40681312,2013,6860,,172,6860
17,40681319,2013,2504.41,,78,2504.41
18,40681320,2013,33976.4,,218,33976.4
19,40681331,2013,4150,,318,4150
20,40681332,2013,23032.5,,126,23032.5
21,40681345,2013,22825,,129,22825
22,40681349,2013,36105,,155,36105
23,40681350,2013,46098.64,,86,46098.64
24,40681361,2013,27192.16,,6,27192.16
25,40681378,2013,4357.5,,98,4357.5
26,40681389,2013,830,,298,830
27,40681399,2013,2490,,167,2490
28,40681434,2013,45958.7,,27,45958.7
29,40681438,2013,6225,,127,6225
30,40681468,2013,63473.5,,64,63473.5
31,40681479,2013,18169.65,,207,18169.65
32,40681491,2013,1106,,7,1106
33,40681492,2013,173292.72,,193,173292.72
34,40681496,2013,48970,,150,48970
35,40681497,2013,14502.46,,1,14502.46
36,40681498,2013,11373.16,,24,11373.16
37,40681525,2013,16392.5,,187,16392.5
38,40681529,2013,9960,,233,9960
39,40681533,2013,54758.38,,18,54758.38
40,40681569,2013,28508.51,,204,28508.51
41,40681570,2013,31781.57,,110,31781.57
42,40681571,2013,41157.54,,10,41157.54
43,40681572,2013,31125,,133,31125
44,40681573,2013,17430,,61,17430
45,40681601,2013,20750,,147,20750
46,40681615,2013,25624.3,,165,25624.3
47,40681638,2013,80931.58,,125,80931.58
48,40681640,2013,16185,,219,16185
49,40681648,2013,11021.88,,19,11021.88
50,40681664,2013,18348.61,,25,18348.61
51,40681665,2013,11620,,271,11620
52,40681677,2013,27390,,105,27390
53,40681678,2013,8300,,179,8300
54,40681679,2013,830,,205,830
55,40681680,2013,6426.24,,85,6426.24
56,40681693,2013,48347.5,,62,48347.5
57,40681694,2013,9545,,42,9545
58,40681702,2013,52497.5,,56,52497.5
59,40681703,2013,46778.25,,199,46778.25
60,40681715,2013,79713.83,,116,79713.83
61,40681717,2013,9215,,139,9215
62,40681719,2013,14940,,162,14940
63,40681749,2013,93339.83,,202,93339.83
64,40681767,2013,38995.69,,16,38995.69
65,40681768,2013,7885,,182,7885
66,40681800,2013,4565,,145,4565
67,40681814,2013,20335,,71,20335
68,40681821,2013,2490,,117,2490
69,40681822,2013,9694.38,,140,9694.38
70,40681831,2013,10687.6,,31,10687.6
71,40681847,2013,9130,,226,9130
72,40681857,2013,21086.85,,177,21086.85
73,40681858,2013,1452.5,,154,1452.5
74,40681859,2013,5810,,203,5810
75,40681860,2013,13280,,134,13280
76,40681863,2013,60271.82,,11,60271.82
77,40681868,2013,21165,,111,21165
78,40681905,2013,9130,,166,9130
79,40681929,2013,6758.38,,20,6758.38
80,40681930,2013,456383.31,,68,456383.31
81,40681931,2013,32428.13,,80,32428.13
82,40681932,2013,48610.48,,28,48610.48
83,40681968,2013,3411.65,,206,3411.65
84,40681969,2013,31955,,157,31955
85,40681979,2013,33967.73,,8,33967.73
86,40681992,2013,42986.28,,194,42986.28
87,40681993,2013,4980,,151,4980
88,40682003,2014,0,,355,0
89,40682012,2013,22141.63,,215,22141.63
90,40682036,2014,0,,138,0
91,40682037,2013,8715,,138,8715
92,40682112,2013,34859.92,,66,34859.92
93,40682113,2014,0,,66,0
94,40682183,2014,0,,190,0
95,40682201,2014,0,,307,0
96,40682306,2014,0,,141,0
97,40682307,2013,20262.85,,141,20262.85
98,40682326,2014,0,,310,0
99,40682498,2014,0,,331,0
100,40682610,2014,0,,332,0
101,40682641,2013,2490,,183,2490
102,40682642,2014,0,,183,0
103,40682643,2013,23920.72,,160,23920.72
104,40682644,2014,0,,160,0
105,40682680,2013,8406.38,,312,8406.38
106,40682681,2014,0,,312,0
107,40682767,2014,217.97,,261,217.97
108,40682772,2014,16379,,378,16379
109,40682791,2013,2075,,92,2075
110,40682792,2014,50,,92,50
111,40682808,2014,15562.5,,384,15562.5
112,40682809,2013,4150,,161,4150
113,40682810,2014,1245,,161,1245
114,40682822,2014,4980,,29,4980
115,40682823,2013,27714.5,,29,27714.5
116,40682824,2013,8540.83,,315,8540.83
117,40682825,2014,14729.5,,315,14729.5
118,40682844,2014,62619.87,,344,62619.87
119,40682865,2014,30887,,338,30887
120,40682870,2013,59248.9,,195,59248.9
121,40682871,2014,0,,195,0
122,40682873,2014,4552.44,,301,4552.44
123,40682876,2013,43542.28,,3,43542.28
124,40682877,2014,6887.5,,3,6887.5
125,40682878,2013,16600,,152,16600
126,40682879,2014,13695,,152,13695
127,40682898,2013,16392.5,,72,16392.5
128,40682899,2014,7368.6,,72,7368.6
129,40682910,2014,168730.71,,258,168730.71
130,40682911,2014,40820.75,,335,40820.75
131,40682912,2014,36356.11,,281,36356.11
132,40682926,2014,1735.8,,32,1735.8
133,40682927,2013,32100.74,,32,32100.74
134,40682928,2014,21008.14,,364,21008.14
135,40682929,2014,0,,327,0
136,40682942,2014,28097.65,,321,28097.65
137,40682944,2013,31668.8,,26,31668.8
138,40682945,2014,7470,,26,7470
139,40682947,2013,1245,,12,1245
140,40682948,2014,2490,,12,2490
141,40682972,2014,7470,,398,7470
142,40682973,2014,506.41,,304,506.41
143,40683009,2013,13280,,149,13280
144,40683010,2014,12450,,149,12450
145,40683033,2014,0,,330,0
146,40683037,2014,2075,,236,2075
147,40683038,2013,8300,,236,8300
148,40683055,2014,4150,,184,4150
149,40683056,2013,13268.02,,184,13268.02
150,40683057,2014,7470,,422,7470
151,40683072,2014,94.17,,21,94.17
152,40683073,2013,7050.12,,21,7050.12
153,40683078,2014,37907.24,,322,37907.24
154,40683117,2014,67706.73,,87,67706.73
155,40683118,2013,169566.31,,87,169566.31
156,40683129,2014,11777.1,,399,11777.1
157,40683146,2014,0,,356,0
158,40683187,2014,38171.59,,279,38171.59
159,40683191,2014,4150,,362,4150
160,40683192,2014,4150,,373,4150
161,40683203,2014,1245,,176,1245
162,40683204,2013,415,,176,415
163,40683222,2014,11025,,84,11025
164,40683223,2013,42344.07,,84,42344.07
165,40683224,2014,76,,227,76
166,40683225,2013,17467.05,,227,17467.05
167,40683229,2014,2075,,153,2075
168,40683230,2013,7328.57,,153,7328.57
169,40683255,2014,2490,,90,2490
170,40683256,2013,19117.5,,90,19117.5
171,40683285,2014,400,,96,400
172,40683286,2013,1037.5,,96,1037.5
173,40683306,2014,19920,,305,19920
174,40683307,2014,12657.5,,311,12657.5
175,40683308,2014,34000.01,,334,34000.01
176,40683313,2014,9297.1,,234,9297.1
177,40683314,2013,10123.75,,234,10123.75
178,40683317,2014,14110,,357,14110
179,40683326,2014,28286.9,,328,28286.9
180,40683335,2014,6032.96,,365,6032.96
181,40683375,2013,830,,228,830
182,40683376,2014,107.52,,228,107.52
183,40683394,2014,33447.19,,385,33447.19
184,40683409,2013,14110,,148,14110
185,40683410,2014,2075,,148,2075
186,40683423,2014,2621.88,,454,2621.88
187,40683425,2014,18260,,354,18260
188,40683429,2014,1245,,185,1245
189,40683443,2014,4150,,314,4150
190,40683444,2014,51701.53,,371,51701.53
191,40683445,2014,2075,,122,2075
192,40683446,2013,3397.74,,122,3397.74
193,40683448,2014,3320,,22,3320
194,40683449,2013,80.13,,22,80.13
195,40683462,2013,16600,,108,16600
196,40683463,2014,2490,,108,2490
197,40683473,2014,4409.8,,33,4409.8
198,40683474,2013,25963.04,,33,25963.04
199,40683480,2014,4471.87,,88,4471.87
200,40683481,2013,26732.28,,88,26732.28
201,40683494,2014,4980,,102,4980
202,40683495,2013,622.5,,102,622.5
203,40683498,2014,68372.83,,302,68372.83
204,40683499,2013,18771.19,,302,18771.19
205,40683500,2014,21350.33,,351,21350.33
206,40683531,2013,4981.95,,245,4981.95
207,40683558,2013,18675,,186,18675
208,40683559,2014,7082,,186,7082
209,40683564,2014,175370.77,,280,175370.77
210,40683566,2013,23081.82,,17,23081.82
211,40683567,2014,8715,,17,8715
212,40683574,2013,7702.78,,217,7702.78
213,40683575,2014,63676.87,,217,63676.87
214,40683603,2013,25151.54,,34,25151.54
215,40683604,2014,4150,,34,4150
216,40683627,2014,1660,,352,1660
217,40683628,2014,3320,,289,3320
218,40683629,2014,33782.93,,389,33782.93
219,40683655,2014,4150,,214,4150
220,40683656,2013,33161.35,,214,33161.35
221,40683657,2013,18314.58,,120,18314.58
222,40683658,2014,3132.18,,120,3132.18
223,40683663,2014,114.18,,383,114.18
224,40683667,2014,105183.73,,260,105183.73
225,40683668,2013,18587.61,,260,18587.61
226,40683682,2013,2670.3,,220,2670.3
227,40683683,2014,7055,,220,7055
228,40683684,2014,17798.51,,114,17798.51
229,40683685,2013,23584.45,,114,23584.45
230,40683707,2014,7136.55,,174,7136.55
231,40683708,2013,11843.96,,174,11843.96
232,40683709,2014,22607.86,,320,22607.86
233,40683717,2014,8583.58,,131,8583.58
234,40683718,2013,46345.33,,131,46345.33
235,40683734,2013,52526.12,,14,52526.12
236,40683735,2014,50478.75,,14,50478.75
237,40683746,2013,9169.47,,137,9169.47
238,40683747,2014,4150,,137,4150
239,40683760,2014,5810,,300,5810
240,40683764,2014,21580,,343,21580
241,40684705,2014,830,,347,830
242,40685373,2015,1171.14,,501,1171.14
243,40685374,2015,0,,430,0
244,40685390,2013,38180,,232,38180
245,40685391,2014,41915,,232,41915
246,40685392,2015,14972.22,,232,14972.22
247,40685400,2015,11573.26,,418,11573.26
248,40685401,2014,15770,,418,15770
249,40685415,2015,24074.01,,470,24074.01
250,40685416,2013,4565,,221,4565
251,40685417,2014,4150,,221,4150
252,40685418,2015,995.67,,132,995.67
253,40685419,2014,16698.59,,132,16698.59
254,40685420,2013,48778.7,,132,48778.7
255,40685429,2014,4080.77,,15,4080.77
256,40685430,2013,19667.64,,15,19667.64
257,40685431,2015,6133.28,,15,6133.28
258,40685434,2015,396.39,,458,396.39
259,40685442,2014,37142.5,,244,37142.5
260,40685447,2014,9262,,295,9262
261,40685448,2015,214.49,,444,214.49
262,40685449,2014,14759.62,,444,14759.62
263,40685461,2013,5602.5,,95,5602.5
264,40685462,2014,2425.5,,95,2425.5
265,40685465,2015,38.08,,473,38.08
266,40685473,2015,2944.72,,381,2944.72
267,40685474,2014,11620,,381,11620
268,40685475,2015,1036.21,,421,1036.21
269,40685476,2014,30421.67,,421,30421.67
270,40685478,2015,187.99,,375,187.99
271,40685479,2014,58436.28,,375,58436.28
272,40685492,2015,776.09,,467,776.09
273,40685498,2015,3312.86,,567,3312.86
274,40685499,2015,3194.85,,510,3194.85
275,40685500,2015,3417.2,,533,3417.2
276,40685501,2013,4150,,35,4150
277,40685502,2014,2905,,35,2905
278,40685503,2015,9128.11,,390,9128.11
279,40685504,2014,42905.24,,390,42905.24
280,40685509,2013,164196.56,,106,164196.56
281,40685510,2014,109864.49,,106,109864.49
282,40685511,2015,0,,106,0
283,40685512,2015,1960.32,,484,1960.32
284,40685513,2015,1514.14,,135,1514.14
285,40685514,2013,24900,,135,24900
286,40685515,2014,26560,,135,26560
287,40685516,2014,9149.2,,112,9149.2
288,40685517,2013,9960,,112,9960
289,40685518,2015,0,,112,0
290,40685519,2013,5810,,63,5810
291,40685520,2014,6640,,63,6640
292,40685521,2015,0,,255,0
293,40685522,2014,78002.27,,255,78002.27
294,40685535,2013,24780.37,,43,24780.37
295,40685536,2014,14398.73,,43,14398.73
296,40685537,2015,0,,241,0
297,40685538,2014,7470,,241,7470
298,40685564,2014,12035,,213,12035
299,40685565,2015,19773.02,,213,19773.02
300,40685566,2013,29076.63,,213,29076.63
301,40685567,2015,2762.36,,545,2762.36
302,40685568,2014,0,,144,0
303,40685569,2013,38740.93,,144,38740.93
304,40685573,2014,85135.8,,353,85135.8
305,40685574,2015,26330.44,,353,26330.44
306,40685580,2014,0,,336,0
307,40685581,2015,0,,336,0
308,40685582,2015,0,,453,0
309,40685591,2015,2433.33,,516,2433.33
310,40685603,2014,154957.43,,67,154957.43
311,40685604,2015,33454.5,,67,33454.5
312,40685605,2013,133743.99,,67,133743.99
313,40685606,2014,-313.66,,230,-313.66
314,40685607,2013,687.66,,230,687.66
315,40685608,2014,1583.75,,376,1583.75
316,40685609,2015,717.82,,376,717.82
317,40685616,2014,22862.55,,319,22862.55
318,40685617,2014,23880,,173,23880
319,40685618,2013,33507.45,,173,33507.45
320,40685619,2015,1114.78,,173,1114.78
321,40685620,2014,29880,,370,29880
322,40685621,2014,70194.35,,107,70194.35
323,40685622,2015,293.1,,107,293.1
324,40685623,2013,9752.5,,107,9752.5
325,40685624,2014,42710.68,,273,42710.68
326,40685629,2013,4150,,58,4150
327,40685630,2014,5395,,58,5395
328,40685658,2015,1266.66,,436,1266.66
329,40685659,2015,1003.83,,505,1003.83
330,40685664,2014,7885,,101,7885
331,40685665,2013,16010.98,,101,16010.98
332,40685666,2015,2967.95,,101,2967.95
333,40685667,2014,8715,,350,8715
334,40685679,2015,2719.96,,442,2719.96
335,40685680,2014,4150,,299,4150
336,40685681,2014,13842.2,,342,13842.2
337,40685682,2014,415,,293,415
338,40685683,2014,8300,,393,8300
339,40685684,2015,509.37,,393,509.37
340,40685686,2014,48038.54,,379,48038.54
341,40685687,2015,897.76,,379,897.76
342,40685698,2014,18849.36,,402,18849.36
343,40685699,2015,69,,402,69
344,40685700,2014,43451.43,,239,43451.43
345,40685716,2015,27316.21,,525,27316.21
346,40685717,2013,985.46,,287,985.46
347,40685718,2015,2921.38,,287,2921.38
348,40685719,2014,39257.8,,287,39257.8
349,40685722,2015,5137.94,,479,5137.94
350,40685723,2015,1039.08,,456,1039.08
351,40685726,2014,55552.68,,30,55552.68
352,40685727,2015,0,,30,0
353,40685728,2013,33008.65,,30,33008.65
354,40685749,2014,3320,,419,3320
355,40685750,2014,12450,,124,12450
356,40685751,2013,10375,,124,10375
357,40685755,2014,2917.35,,416,2917.35
358,40685768,2015,96597.53,,433,96597.53
359,40685769,2015,1799.42,,445,1799.42
360,40685778,2014,36895.19,,41,36895.19
361,40685779,2013,31947.3,,41,31947.3
362,40685780,2015,1260.61,,41,1260.61
363,40685781,2015,1026.5,,539,1026.5
364,40685789,2014,57195.17,,339,57195.17
365,40685790,2015,2062.32,,339,2062.32
366,40685795,2015,17251.77,,496,17251.77
367,40685796,2014,90049.45,,4,90049.45
368,40685797,2013,105410,,4,105410
369,40685807,2015,324.77,,451,324.77
370,40685808,2014,21167.44,,119,21167.44
371,40685809,2013,92045.51,,119,92045.51
372,40685810,2015,3216.28,,428,3216.28
373,40685814,2014,53359.85,,142,53359.85
374,40685815,2015,248.95,,142,248.95
375,40685816,2013,25488.4,,142,25488.4
376,40685826,2014,2490,,288,2490
377,40685827,2014,19502.27,,188,19502.27
378,40685828,2013,29964.4,,188,29964.4
379,40685829,2015,3398.98,,188,3398.98
380,40685840,2015,0,,374,0
381,40685861,2015,2555.78,,520,2555.78
382,40685862,2015,0,,514,0
383,40685863,2015,26346.01,,420,26346.01
384,40685864,2014,15403.83,,420,15403.83
385,40685865,2014,430170.29,,73,430170.29
386,40685866,2015,52346.62,,73,52346.62
387,40685867,2013,196262.73,,73,196262.73
388,40685868,2013,28676.97,,171,28676.97
389,40685869,2014,12450,,171,12450
390,40685873,2014,1660,,368,1660
391,40685896,2015,0,,460,0
392,40685897,2015,8900,,483,8900
393,40685908,2014,362.94,,397,362.94
394,40685909,2015,1000.48,,397,1000.48
395,40685910,2015,3167.25,,434,3167.25
396,40685916,2014,33200,,242,33200
397,40685917,2013,1452.5,,5,1452.5
398,40685918,2015,1301.74,,448,1301.74
399,40685919,2014,15317.52,,348,15317.52
400,40685920,2015,10581.75,,348,10581.75
401,40685933,2015,123.39,,377,123.39
402,40685934,2014,82317.6,,377,82317.6
403,40685935,2015,24201.8,,477,24201.8
404,40685937,2014,23240,,308,23240
405,40685938,2015,16631.19,,308,16631.19
406,40685952,2015,1403.33,,471,1403.33
407,40685953,2014,78354.99,,76,78354.99
408,40685954,2013,245788.51,,76,245788.51
409,40685955,2015,0,,76,0
410,40685963,2013,42816.19,,225,42816.19
411,40685964,2014,25404.82,,225,25404.82
412,40685965,2013,7470,,59,7470
413,40685966,2014,6640,,59,6640
414,40685971,2014,1660,,414,1660
415,40685972,2014,26577.5,,437,26577.5
416,40685973,2015,23805.27,,437,23805.27
417,40685979,2014,7055,,159,7055
418,40685980,2013,30505.31,,159,30505.31
419,40685991,2015,1037.39,,337,1037.39
420,40685992,2014,7698.67,,337,7698.67
421,40685996,2014,1660,,400,1660
422,40686007,2015,20167.67,,537,20167.67
423,40686008,2015,20575,,543,20575
424,40686023,2014,14940,,345,14940
425,40686024,2015,1869.05,,345,1869.05
426,40686025,2014,11234.62,,394,11234.62
427,40686026,2015,769.53,,394,769.53
428,40686030,2014,4150,,309,4150
429,40686051,2015,132793.87,,432,132793.87
430,40686052,2015,0,,455,0
431,40686058,2015,0,,326,0
432,40686059,2014,0,,326,0
433,40686060,2013,6754.7,,223,6754.7
434,40686061,2014,12865,,223,12865
435,40686062,2014,1660,,372,1660
436,40686072,2015,3358.82,,297,3358.82
437,40686073,2014,27092.78,,297,27092.78
438,40686074,2013,12450,,60,12450
439,40686075,2014,12450,,60,12450
440,40686083,2014,14412.98,,415,14412.98
441,40686101,2013,29123.66,,103,29123.66
442,40686102,2015,300,,103,300
443,40686103,2014,7470,,103,7470
444,40686104,2015,23.5,,340,23.5
445,40686105,2014,43182.33,,340,43182.33
446,40686106,2015,1897,,91,1897
447,40686107,2014,65362.37,,91,65362.37
448,40686108,2013,28507.72,,91,28507.72
449,40686109,2014,23372.32,,395,23372.32
450,40686110,2015,870.93,,395,870.93
451,40686119,2015,2296.52,,538,2296.52
452,40686120,2015,22225.24,,346,22225.24
453,40686121,2014,14525,,346,14525
454,40686122,2015,13292.82,,97,13292.82
455,40686123,2013,118286.67,,97,118286.67
456,40686124,2014,46246.08,,97,46246.08
457,40686125,2013,523.84,,246,523.84
458,40686126,2015,427.4,,246,427.4
459,40686127,2015,0,,197,0
460,40686128,2014,0,,197,0
461,40686137,2015,1257.35,,306,1257.35
462,40686165,2015,0,,412,0
463,40686166,2014,18315.18,,412,18315.18
464,40686175,2015,7482.29,,366,7482.29
465,40686176,2014,1660,,366,1660
466,40686184,2015,1157.55,,392,1157.55
467,40686185,2014,55944.76,,392,55944.76
468,40686195,2015,43524.32,,512,43524.32
469,40686196,2015,7962.24,,486,7962.24
470,40686199,2013,8715,,57,8715
471,40686200,2014,2490,,57,2490
472,40686203,2015,18972.61,,529,18972.61
473,40686209,2015,2180.96,,386,2180.96
474,40686210,2014,24728.9,,386,24728.9
475,40686211,2015,1877.83,,435,1877.83
476,40686212,2014,0,,349,0
477,40686223,2013,89106.96,,100,89106.96
478,40686224,2015,37074.41,,100,37074.41
479,40686225,2014,74734.28,,100,74734.28
480,40689105,2016,1285.22,,547,1285.22
481,40689106,2015,24030.54,,547,24030.54
482,40689185,2016,31170.73,,650,31170.73
483,40689186,2016,440.3,,656,440.3
484,40689187,2016,0,,607,0
485,40689188,2016,56530.43,,556,56530.43
486,40689197,2016,12242.16,,550,12242.16
487,40689198,2015,1478.25,,550,1478.25
488,40689199,2015,3752.27,,544,3752.27
489,40689200,2016,9988.26,,544,9988.26
490,40689212,2013,9960,,189,9960
491,40689213,2014,1245,,189,1245
492,40689231,2016,1691.63,,659,1691.63
493,40689236,2016,1228.87,,667,1228.87
494,40689237,2016,105,,619,105
495,40689238,2015,1000.26,,619,1000.26
496,40689268,2016,2304.5,,553,2304.5
497,40689272,2016,8304.54,,604,8304.54
498,40689290,2016,15,,633,15
499,40689291,2016,15398.86,,647,15398.86
500,40689378,2014,8570,,121,8570
501,40689379,2013,4728.34,,121,4728.34
502,40689380,2015,0,,121,0
503,40689422,2016,5222.07,,628,5222.07
504,40689430,2016,8767.41,,648,8767.41
505,40689454,2016,0,,542,0
506,40689473,2014,5810,,425,5810
507,40689474,2015,7015.43,,425,7015.43
508,40689475,2016,2026.03,,425,2026.03
509,40689486,2016,159,,502,159
510,40689487,2015,2662.75,,502,2662.75
511,40689488,2014,0,,333,0
512,40689489,2015,0,,333,0
513,40689508,2016,13776.63,,671,13776.63
514,40689509,2015,169.4,,519,169.4
515,40689541,2016,345.6,,608,345.6
516,40689545,2016,12436.53,,631,12436.53
517,40689573,2016,55.89,,104,55.89
518,40689574,2014,57876.97,,104,57876.97
519,40689575,2013,67053.68,,104,67053.68
520,40689576,2015,8960.08,,104,8960.08
521,40689632,2016,1170.81,,660,1170.81
522,40689633,2013,92488.58,,79,92488.58
523,40689634,2015,0,,79,0
524,40689635,2014,15147.5,,79,15147.5
525,40689683,2016,4001.24,,626,4001.24
526,40689694,2016,56193.14,,554,56193.14
527,40689701,2013,4150,,13,4150
528,40689702,2014,13280,,13,13280
529,40689712,2016,2162.66,,646,2162.66
530,40689721,2016,5032.49,,491,5032.49
531,40689722,2015,4577.69,,491,4577.69
532,40689727,2014,0,,99,0
533,40689728,2013,-1676.7,,99,-1676.7
534,40689729,2016,0,,617,0
535,40689744,2016,21448.44,,623,21448.44
536,40689771,2016,4017.44,,557,4017.44
537,40689773,2014,8922.5,,82,8922.5
538,40689774,2016,1204.07,,82,1204.07
539,40689775,2015,106.99,,82,106.99
540,40689776,2013,18675,,82,18675
541,40689803,2016,103.25,,388,103.25
542,40689804,2014,58947.63,,388,58947.63
543,40689805,2015,16791.09,,388,16791.09
544,40689830,2015,5112.09,,380,5112.09
545,40689831,2014,76058.35,,380,76058.35
546,40689832,2016,304.5,,380,304.5
547,40689844,2015,0,,426,0
548,40689845,2016,1181.41,,426,1181.41
549,40689872,2015,13079.28,,526,13079.28
550,40689873,2016,1384.39,,526,1384.39
551,40689874,2015,127.57,,257,127.57
552,40689875,2014,14217.52,,257,14217.52
553,40689923,2016,16210.79,,632,16210.79
554,40689948,2016,135753.76,,552,135753.76
555,40689969,2013,37507.63,,143,37507.63
556,40689970,2015,15791.89,,143,15791.89
557,40689971,2016,15,,143,15
558,40689972,2015,4799.99,,475,4799.99
559,40689973,2016,5454.44,,475,5454.44
560,40689988,2015,0,,283,0
561,40689989,2016,3680.86,,283,3680.86
562,40689990,2014,0,,283,0
563,40689994,2015,28699.65,,469,28699.65
564,40690004,2015,0,,423,0
565,40690005,2016,704.12,,423,704.12
566,40690006,2016,1988.21,,609,1988.21
567,40690045,2015,0,,535,0
568,40690046,2016,9515.99,,535,9515.99
569,40690047,2016,126420.89,,555,126420.89
570,40690132,2015,0,,407,0
571,40690155,2015,0,,424,0
572,40690189,2016,508.63,,507,508.63
573,40690190,2015,2125.68,,507,2125.68
574,40690219,2015,8159.32,,410,8159.32
575,40690272,2015,0,,504,0
576,40690273,2016,0,,504,0
577,40690379,2014,93078.9,,156,93078.9
578,40690380,2016,235.39,,156,235.39
579,40690381,2013,19087.8,,156,19087.8
580,40690382,2015,776.08,,156,776.08
581,40690569,2014,4150,,247,4150
582,40690570,2013,12063.72,,247,12063.72
583,40690724,2015,9308.03,,408,9308.03
584,40690820,2015,0,,403,0
585,40690847,2015,1160.66,,478,1160.66
586,40690856,2015,0,,409,0
587,40690978,2015,38209.7,,74,38209.7
588,40690979,2013,359908.24,,74,359908.24
589,40690980,2016,5611.3,,74,5611.3
590,40690981,2014,120094.94,,74,120094.94
591,40691004,2015,5129.52,,506,5129.52
592,40691005,2016,708.56,,506,708.56
593,40691300,2016,28347.78,,562,28347.78
594,40691495,2016,1829.83,,682,1829.83
595,40691562,2016,4637.41,,620,4637.41
596,40691704,2016,0,,606,0
597,40692998,2017,0,,687,0
598,40692999,2016,0,,687,0
599,40693018,2016,53220,,524,53220
600,40693019,2015,0,,524,0
